case_category,gravity_offence,case_status,state,district,court,unit_type,unit,officer_kgid,officer_name,officer_rank,officer_designation,officer_dob,officer_gender,officer_blood_group,officer_physically_challenged,officer_appointment_date,crime_no,case_no,registered_date,brief_facts,incident_from_date,incident_to_date,info_received_date,latitude,longitude,occurrence_brief_facts,crime_group_name,crime_head_name,act_code,act_description,short_name,section_code,section_description,act_order,section_order,complainant_name,complainant_age,complainant_occupation,complainant_religion,complainant_caste,complainant_gender,victim_name,victim_age,victim_gender,victim_police,accused_name,accused_age,accused_gender,accused_person_id,arrest_type,arrest_date,arrest_state,arrest_district,arrest_station,arrest_io_kgid,arrest_court,arrest_primary_accused_name,arrest_joint_accused_names,chargesheet_date,chargesheet_type,chargesheet_officer_kgid
FIR,Non-Heinous,Chargesheet Filed,Karnataka,Mandya,Mandya District & Sessions Court,Police Station,Mandya Town PS,KA63106,Abhishek Singh,Head Constable,Station Writer,1978-03-25,Male,A Negative,1,2015-07-10,189233869202502169,202502169,2022-04-08,"On 02-04-2022, a case of Grievous Hurt was reported at Mandya Town PS, Mandya district.",2022-04-02T23:00:00,2022-04-03T02:00:00,2022-04-03T16:00:00,12.5362,76.8941,"Incident occurred near coordinates 12.5362, 76.8941 within jurisdiction of Mandya Town PS.",Crimes Against Body,Grievous Hurt,IPC,Indian Penal Code,IPC,325,Punishment for voluntarily causing grievous hurt,1,1,Vikram Sharma,55,Private Employee,Hindu,General,Female,Abhishek Naik,13,Male,0,Sanjay Patil,,Transgender,A1,1.0,2022-04-15T10:00:00,Karnataka,Mandya,Mandya Town PS,KA63106,Mandya District & Sessions Court,Sanjay Patil,,2022-05-14T10:00:00,B,KA63106
Zero FIR,Heinous,Undetected,Karnataka,Hubballi-Dharwad,Dharwad District & Sessions Court,Police Station,Dharwad Town PS,KA89851,Farhan Hegde,Deputy Superintendent,Station Writer,1989-03-07,Female,O Negative,0,2020-05-19,822637743202502170,202502170,2024-03-25,"On 22-03-2024, a case of Cheating was reported at Dharwad Town PS, Hubballi-Dharwad district.",2024-03-22T17:00:00,2024-03-22T19:00:00,2024-03-23T14:00:00,15.3235,75.0827,"Incident occurred near coordinates 15.3235, 75.0827 within jurisdiction of Dharwad Town PS.",Financial Crime,Cheating,IPC,Indian Penal Code,IPC,420,Cheating and dishonestly inducing delivery of property,1,1,Esha Singh,67,Private Employee,Hindu,General,Female,Priya Gowda,63,Transgender,0,Deepak Gowda,,Male,A1,,,,,,,,,,,,
Zero FIR,Non-Heinous,Undetected,Karnataka,Hubballi-Dharwad,Dharwad District & Sessions Court,Police Station,Dharwad Town PS,KA89851,Farhan Hegde,Inspector,SHO,1973-03-18,Male,AB Negative,1,2002-10-14,822637743202502170,202502170,2024-03-25,"On 22-03-2024, a case of Cheating was reported at Dharwad Town PS, Hubballi-Dharwad district.",2024-03-22T17:00:00,2024-03-22T19:00:00,2024-03-23T14:00:00,15.3235,75.0827,"Incident occurred near coordinates 15.3235, 75.0827 within jurisdiction of Dharwad Town PS.",Financial Crime,Cheating,IPC,Indian Penal Code,IPC,420,Cheating and dishonestly inducing delivery of property,1,1,,,,,,,,,,0,Nikhil Naik,,Female,A2,,,,,,,,,,,,
PAR,Heinous,Undetected,Karnataka,Belagavi,Belagavi District & Sessions Court,Police Station,Belagavi City PS,KA73885,Chirag Joshi,Constable,Circle Inspector,1991-12-11,Male,A Negative,0,2011-03-17,375691435202602171,202602171,2023-07-31,"On 29-07-2023, a case of Cyber Crime was reported at Belagavi City PS, Belagavi district.",2023-07-29T19:00:00,2023-07-30T02:00:00,2023-07-30T02:00:00,15.8112,74.5552,"Incident occurred near coordinates 15.8112, 74.5552 within jurisdiction of Belagavi City PS.",Cyber Crime,Cyber Crime,ITA,"Information Technology Act, 2000",IT Act,66C,Identity theft using computer resource,1,1,Isha Kumar,43,Private Employee,Hindu,General,Male,Kavya Verma,60,Male,0,Esha Das,,Female,A1,,,,,,,,,,,,
FIR,Non-Heinous,Report Beece (B-Report),Karnataka,Hubballi-Dharwad,Dharwad District & Sessions Court,Police Station,Dharwad Town PS,KA76049,Rahul Kamath,Deputy Superintendent,SHO,1980-02-12,Female,A Negative,0,2014-07-23,160772822202502172,202502172,2024-10-21,"On 20-10-2024, a case of Grievous Hurt was reported at Dharwad Town PS, Hubballi-Dharwad district.",2024-10-20T13:00:00,2024-10-20T14:00:00,2024-10-21T11:00:00,15.3488,75.1149,"Incident occurred near coordinates 15.3488, 75.1149 within jurisdiction of Dharwad Town PS.",Crimes Against Body,Grievous Hurt,IPC,Indian Penal Code,IPC,325,Punishment for voluntarily causing grievous hurt,1,1,Ananya Hegde,49,Private Employee,Hindu,General,Female,Rahul Verma,26,Female,0,Bhavya Shetty,,Male,A1,1.0,2024-10-28T15:00:00,Karnataka,Hubballi-Dharwad,Dharwad Town PS,KA76049,Dharwad District & Sessions Court,Bhavya Shetty,,,,
FIR,Heinous,Undetected,Karnataka,Hassan,Hassan District & Sessions Court,Police Station,Hassan Town PS,KA31971,Meena Deshmukh,Head Constable,Station Writer,1987-07-21,Female,O Negative,0,2000-09-22,195839351202602173,202602173,2024-07-02,"On 01-07-2024, a case of Cyber Crime was reported at Hassan Town PS, Hassan district.",2024-07-01T13:00:00,2024-07-01T21:00:00,2024-07-02T02:00:00,13.0535,76.1678,"Incident occurred near coordinates 13.0535, 76.1678 within jurisdiction of Hassan Town PS.",Cyber Crime,Cyber Crime,ITA,"Information Technology Act, 2000",IT Act,66C,Identity theft using computer resource,1,1,Kiran Deshmukh,31,Private Employee,Hindu,General,Male,Abhishek Das,34,Female,0,Kiran Shetty,,Male,A1,,,,,,,,,,,,
FIR,Heinous,Undetected,Karnataka,Hassan,Hassan District & Sessions Court,Police Station,Hassan Town PS,KA31971,Meena Deshmukh,Deputy Superintendent,SHO,1987-06-04,Female,AB Negative,1,2016-04-02,195839351202602173,202602173,2024-07-02,"On 01-07-2024, a case of Cyber Crime was reported at Hassan Town PS, Hassan district.",2024-07-01T13:00:00,2024-07-01T21:00:00,2024-07-02T02:00:00,13.0535,76.1678,"Incident occurred near coordinates 13.0535, 76.1678 within jurisdiction of Hassan Town PS.",Cyber Crime,Cyber Crime,ITA,"Information Technology Act, 2000",IT Act,66C,Identity theft using computer resource,1,1,,,,,,,,,,0,Aarav Patil,66,Male,A2,,,,,,,,,,,,
FIR,Non-Heinous,Undetected,Karnataka,Hassan,Hassan District & Sessions Court,Police Station,Hassan Town PS,KA31971,Meena Deshmukh,Constable,SHO,1975-06-20,Female,AB Negative,0,2005-10-08,195839351202602173,202602173,2024-07-02,"On 01-07-2024, a case of Cyber Crime was reported at Hassan Town PS, Hassan district.",2024-07-01T13:00:00,2024-07-01T21:00:00,2024-07-02T02:00:00,13.0535,76.1678,"Incident occurred near coordinates 13.0535, 76.1678 within jurisdiction of Hassan Town PS.",Cyber Crime,Cyber Crime,ITA,"Information Technology Act, 2000",IT Act,66C,Identity theft using computer resource,1,1,,,,,,,,,,0,Dev Shenoy,18,Female,A3,,,,,,,,,,,,
Zero FIR,Heinous,Chargesheet Filed,Karnataka,Tumakuru,Tumakuru District & Sessions Court,Police Station,Tumakuru Town PS,KA19780,Aditi Reddy,Constable,Station Writer,1983-03-15,Male,B Negative,1,2013-12-09,867185719202402174,202402174,2023-11-19,"On 18-11-2023, a case of Cheating was reported at Tumakuru Town PS, Tumakuru district.",2023-11-18T05:00:00,2023-11-18T11:00:00,2023-11-18T19:00:00,13.41,77.0873,"Incident occurred near coordinates 13.41, 77.0873 within jurisdiction of Tumakuru Town PS.",Financial Crime,Cheating,IPC,Indian Penal Code,IPC,420,Cheating and dishonestly inducing delivery of property,1,1,Kavya Pai,80,Private Employee,Hindu,General,Transgender,Nikhil Joshi,30,Female,0,Tanvi Gowda,,Transgender,A1,1.0,2023-11-26T15:00:00,Karnataka,Tumakuru,Tumakuru Town PS,KA19780,Tumakuru District & Sessions Court,Tanvi Gowda,Manish Hegde,2023-12-26T15:00:00,C,KA19780
Zero FIR,Heinous,Chargesheet Filed,Karnataka,Tumakuru,Tumakuru District & Sessions Court,Police Station,Tumakuru Town PS,KA19780,Aditi Reddy,Deputy Superintendent,Station Writer,1991-02-21,Male,A Positive,0,2011-11-10,867185719202402174,202402174,2023-11-19,"On 18-11-2023, a case of Cheating was reported at Tumakuru Town PS, Tumakuru district.",2023-11-18T05:00:00,2023-11-18T11:00:00,2023-11-18T19:00:00,13.41,77.0873,"Incident occurred near coordinates 13.41, 77.0873 within jurisdiction of Tumakuru Town PS.",Financial Crime,Cheating,IPC,Indian Penal Code,IPC,420,Cheating and dishonestly inducing delivery of property,1,1,,,,,,,,,,0,Manish Hegde,41,Male,A2,,,,,,,,,,,,
FIR,Non-Heinous,Under Investigation,Karnataka,Ramanagara,Ramanagara District & Sessions Court,Police Station,Ramanagara Town PS,KA85152,Anil Kumar,Deputy Superintendent,Circle Inspector,1994-06-24,Male,AB Positive,0,2011-03-22,177317525202302175,202302175,2024-01-20,"On 17-01-2024, a case of Murder was reported at Ramanagara Town PS, Ramanagara district.",2024-01-17T01:00:00,2024-01-17T03:00:00,2024-01-17T16:00:00,12.6517,77.3511,"Incident occurred near coordinates 12.6517, 77.3511 within jurisdiction of Ramanagara Town PS.",Crimes Against Body,Murder,IPC,Indian Penal Code,IPC,302,Punishment for murder,1,1,Chirag Joshi,44,Private Employee,Hindu,General,Female,Manish Singh,66,Transgender,0,Manish Hegde,72,Transgender,A1,1.0,2024-01-27T07:00:00,Karnataka,Ramanagara,Ramanagara Town PS,KA85152,Ramanagara District & Sessions Court,Manish Hegde,,,,
FIR,Non-Heinous,Report Beece (B-Report),Karnataka,Mandya,Mandya District & Sessions Court,Police Station,Mandya Town PS,KA53526,Esha Deshmukh,Constable,Station Writer,1995-12-12,Male,O Positive,1,2017-10-08,165167286202402176,202402176,2025-04-18,"On 16-04-2025, a case of Dark Web Crime was reported at Mandya Town PS, Mandya district.",2025-04-16T02:00:00,2025-04-16T09:00:00,2025-04-17T00:00:00,12.4953,76.8909,"Incident occurred near coordinates 12.4953, 76.8909 within jurisdiction of Mandya Town PS.",Cyber Crime,Dark Web Crime,ITA,"Information Technology Act, 2000",IT Act,67,Publishing/transmitting obscene material electronically,1,1,Sanjay Joshi,30,Private Employee,Hindu,General,Female,Priya Shenoy,60,Female,0,Siddharth Shetty,66,Transgender,A1,1.0,2025-04-25T12:00:00,Karnataka,Mandya,Mandya Town PS,KA53526,Mandya District & Sessions Court,Siddharth Shetty,,,,
UDR,Non-Heinous,Undetected,Karnataka,Davangere,Davangere District & Sessions Court,Police Station,Davangere Extension PS,KA50984,Gautam Rao,Head Constable,Station Writer,1981-08-06,Male,B Negative,0,2008-08-21,239789935202302177,202302177,2025-03-02,"On 25-02-2025, a case of Money Laundering was reported at Davangere Extension PS, Davangere district.",2025-02-25T21:00:00,2025-02-26T02:00:00,2025-02-26T21:00:00,14.5212,75.8808,"Incident occurred near coordinates 14.5212, 75.8808 within jurisdiction of Davangere Extension PS.",Financial Crime,Money Laundering,PMLA,"Prevention of Money Laundering Act, 2002",PMLA,3,Offence of money laundering,1,1,Aditi Kulkarni,70,Private Employee,Hindu,General,Female,Ananya Joshi,72,Female,0,Sanjay Rao,,Transgender,A1,,,,,,,,,,,,
PAR,Heinous,Report Beece (B-Report),Karnataka,Kolar,Kolar District & Sessions Court,Police Station,Kolar Town PS,KA58500,Rahul Kamath,Sub-Inspector,Investigating Officer,1994-03-22,Male,O Negative,0,2007-05-28,370627680202502178,202502178,2022-08-03,"On 30-07-2022, a case of Dark Web Crime was reported at Kolar Town PS, Kolar district.",2022-07-30T23:00:00,2022-07-31T05:00:00,2022-07-31T09:00:00,13.1752,78.1091,"Incident occurred near coordinates 13.1752, 78.1091 within jurisdiction of Kolar Town PS.",Cyber Crime,Dark Web Crime,ITA,"Information Technology Act, 2000",IT Act,67,Publishing/transmitting obscene material electronically,1,1,Rahul Rao,64,Private Employee,Hindu,General,Male,Bhavya Rao,50,Transgender,0,Pooja Sharma,38,Male,A1,1.0,2022-08-10T07:00:00,Karnataka,Kolar,Kolar Town PS,KA58500,Kolar District & Sessions Court,Pooja Sharma,Ananya Pai,,,
PAR,Heinous,Report Beece (B-Report),Karnataka,Kolar,Kolar District & Sessions Court,Police Station,Kolar Town PS,KA58500,Rahul Kamath,Constable,SHO,1972-11-22,Female,O Negative,0,2007-12-13,370627680202502178,202502178,2022-08-03,"On 30-07-2022, a case of Dark Web Crime was reported at Kolar Town PS, Kolar district.",2022-07-30T23:00:00,2022-07-31T05:00:00,2022-07-31T09:00:00,13.1752,78.1091,"Incident occurred near coordinates 13.1752, 78.1091 within jurisdiction of Kolar Town PS.",Cyber Crime,Dark Web Crime,ITA,"Information Technology Act, 2000",IT Act,67,Publishing/transmitting obscene material electronically,1,1,,,,,,,,,,0,Ananya Pai,59,Male,A2,,,,,,,,,,,,
Zero FIR,Heinous,Under Investigation,Karnataka,Mangaluru,Dakshina Kannada District & Sessions Court,Police Station,Mangaluru Town PS,KA80140,Suresh Gowda,Inspector,Investigating Officer,1973-11-03,Female,O Negative,0,2007-07-03,830506382202602179,202602179,2023-09-16,"On 11-09-2023, a case of Grievous Hurt was reported at Mangaluru Town PS, Mangaluru district.",2023-09-11T06:00:00,2023-09-11T14:00:00,2023-09-11T17:00:00,12.8952,74.8528,"Incident occurred near coordinates 12.8952, 74.8528 within jurisdiction of Mangaluru Town PS.",Crimes Against Body,Grievous Hurt,IPC,Indian Penal Code,IPC,325,Punishment for voluntarily causing grievous hurt,1,1,Aditi Nair,30,Private Employee,Hindu,General,Male,Rahul Nair,13,Female,0,Rahul Sharma,60,Female,A1,1.0,2023-09-23T09:00:00,Karnataka,Mangaluru,Mangaluru Town PS,KA80140,Dakshina Kannada District & Sessions Court,Rahul Sharma,,,,
FIR,Heinous,Report Beece (B-Report),Karnataka,Davangere,Davangere District & Sessions Court,Police Station,Davangere Extension PS,KA26205,Aarav Shetty,Deputy Superintendent,SHO,1985-06-09,Male,B Positive,0,2010-11-06,172907490202602180,202602180,2024-10-06,"On 02-10-2024, a case of Drug Offence was reported at Davangere Extension PS, Davangere district.",2024-10-02T04:00:00,2024-10-02T05:00:00,2024-10-02T18:00:00,14.5138,75.8475,"Incident occurred near coordinates 14.5138, 75.8475 within jurisdiction of Davangere Extension PS.",Narcotics,Drug Offence,NDPS,"Narcotic Drugs and Psychotropic Substances Act, 1985",NDPS,20,Punishment for cannabis-related offences,1,1,Sunil Singh,35,Private Employee,Hindu,General,Female,Tanvi Reddy,60,Transgender,0,Esha Shetty,21,Female,A1,1.0,2024-10-13T14:00:00,Karnataka,Davangere,Davangere Extension PS,KA26205,Davangere District & Sessions Court,Esha Shetty,,,,
PAR,Heinous,Undetected,Karnataka,Mangaluru,Dakshina Kannada District & Sessions Court,Police Station,Mangaluru Town PS,KA24037,Dev Singh,Constable,Station Writer,1973-12-08,Male,A Positive,0,2013-10-22,326124458202502181,202502181,2022-02-11,"On 07-02-2022, a case of Cheating was reported at Mangaluru Town PS, Mangaluru district.",2022-02-07T22:00:00,2022-02-08T01:00:00,2022-02-08T13:00:00,12.9628,74.9111,"Incident occurred near coordinates 12.9628, 74.9111 within jurisdiction of Mangaluru Town PS.",Financial Crime,Cheating,IPC,Indian Penal Code,IPC,420,Cheating and dishonestly inducing delivery of property,1,1,Divya Kamath,51,Private Employee,Hindu,General,Transgender,Kavya Bhat,51,Female,0,Chirag Deshmukh,,Female,A1,,,,,,,,,,,,
Zero FIR,Non-Heinous,Report Beece (B-Report),Karnataka,Shivamogga,Shivamogga District & Sessions Court,Police Station,Shivamogga Town PS,KA73837,Vikram Joshi,Head Constable,Circle Inspector,1981-06-07,Female,AB Positive,0,2005-11-24,891864349202402182,202402182,2024-11-26,"On 24-11-2024, a case of Burglary was reported at Shivamogga Town PS, Shivamogga district.",2024-11-24T12:00:00,2024-11-24T18:00:00,2024-11-24T23:00:00,13.9827,75.4913,"Incident occurred near coordinates 13.9827, 75.4913 within jurisdiction of Shivamogga Town PS.",Property Crimes,Burglary,IPC,Indian Penal Code,IPC,457,Lurking house-trespass or house-breaking by night,1,1,Chirag Verma,41,Private Employee,Hindu,General,Male,Rahul Reddy,29,Transgender,0,Aditi Shenoy,,Female,A1,1.0,2024-12-03T14:00:00,Karnataka,Shivamogga,Shivamogga Town PS,KA73837,Shivamogga District & Sessions Court,Aditi Shenoy,,,,
PAR,Heinous,Chargesheet Filed,Karnataka,Bagalkote,Bagalkote District & Sessions Court,Police Station,Bagalkote Town PS,KA90667,Suresh Verma,Inspector,Circle Inspector,1978-09-21,Male,AB Negative,0,2006-01-01,368918476202602183,202602183,2023-12-19,"On 15-12-2023, a case of Dark Web Crime was reported at Bagalkote Town PS, Bagalkote district.",2023-12-15T13:00:00,2023-12-15T19:00:00,2023-12-16T11:00:00,16.184,75.7701,"Incident occurred near coordinates 16.184, 75.7701 within jurisdiction of Bagalkote Town PS.",Cyber Crime,Dark Web Crime,ITA,"Information Technology Act, 2000",IT Act,67,Publishing/transmitting obscene material electronically,1,1,Tanvi Rao,71,Private Employee,Hindu,General,Male,Hari Kulkarni,8,Male,0,Kiran Singh,26,Female,A1,1.0,2023-12-26T21:00:00,Karnataka,Bagalkote,Bagalkote Town PS,KA90667,Bagalkote District & Sessions Court,Kiran Singh,Bhavya Kulkarni,2024-01-10T21:00:00,B,KA90667
PAR,Non-Heinous,Chargesheet Filed,Karnataka,Bagalkote,Bagalkote District & Sessions Court,Police Station,Bagalkote Town PS,KA90667,Suresh Verma,Inspector,Investigating Officer,1992-09-11,Female,B Negative,0,2019-07-15,368918476202602183,202602183,2023-12-19,"On 15-12-2023, a case of Dark Web Crime was reported at Bagalkote Town PS, Bagalkote district.",2023-12-15T13:00:00,2023-12-15T19:00:00,2023-12-16T11:00:00,16.184,75.7701,"Incident occurred near coordinates 16.184, 75.7701 within jurisdiction of Bagalkote Town PS.",Cyber Crime,Dark Web Crime,ITA,"Information Technology Act, 2000",IT Act,67,Publishing/transmitting obscene material electronically,1,1,,,,,,,,,,0,Bhavya Kulkarni,,Male,A2,,,,,,,,,,,,
UDR,Non-Heinous,Chargesheet Filed,Karnataka,Davangere,Davangere District & Sessions Court,Police Station,Davangere Extension PS,KA30609,Gautam Shenoy,Constable,Investigating Officer,1974-01-19,Female,AB Negative,0,2007-10-23,256726114202302184,202302184,2022-05-25,"On 20-05-2022, a case of Burglary was reported at Davangere Extension PS, Davangere district.",2022-05-20T13:00:00,2022-05-20T14:00:00,2022-05-21T13:00:00,14.503,75.9835,"Incident occurred near coordinates 14.503, 75.9835 within jurisdiction of Davangere Extension PS.",Property Crimes,Burglary,IPC,Indian Penal Code,IPC,457,Lurking house-trespass or house-breaking by night,1,1,Aditi Hegde,55,Private Employee,Hindu,General,Transgender,Tanvi Nair,62,Male,0,Esha Sharma,,Male,A1,1.0,2022-06-01T15:00:00,Karnataka,Davangere,Davangere Extension PS,KA30609,Davangere District & Sessions Court,Esha Sharma,"Hari Joshi,Esha Hegde",2022-06-16T15:00:00,A,KA30609
UDR,Heinous,Chargesheet Filed,Karnataka,Davangere,Davangere District & Sessions Court,Police Station,Davangere Extension PS,KA30609,Gautam Shenoy,Inspector,SHO,1977-12-02,Male,A Positive,0,2018-09-19,256726114202302184,202302184,2022-05-25,"On 20-05-2022, a case of Burglary was reported at Davangere Extension PS, Davangere district.",2022-05-20T13:00:00,2022-05-20T14:00:00,2022-05-21T13:00:00,14.503,75.9835,"Incident occurred near coordinates 14.503, 75.9835 within jurisdiction of Davangere Extension PS.",Property Crimes,Burglary,IPC,Indian Penal Code,IPC,457,Lurking house-trespass or house-breaking by night,1,1,,,,,,,,,,0,Hari Joshi,52,Male,A2,,,,,,,,,,,,
UDR,Heinous,Chargesheet Filed,Karnataka,Davangere,Davangere District & Sessions Court,Police Station,Davangere Extension PS,KA30609,Gautam Shenoy,Inspector,SHO,1994-06-28,Female,A Positive,0,2013-01-25,256726114202302184,202302184,2022-05-25,"On 20-05-2022, a case of Burglary was reported at Davangere Extension PS, Davangere district.",2022-05-20T13:00:00,2022-05-20T14:00:00,2022-05-21T13:00:00,14.503,75.9835,"Incident occurred near coordinates 14.503, 75.9835 within jurisdiction of Davangere Extension PS.",Property Crimes,Burglary,IPC,Indian Penal Code,IPC,457,Lurking house-trespass or house-breaking by night,1,1,,,,,,,,,,0,Esha Hegde,,Male,A3,,,,,,,,,,,,
PAR,Heinous,Under Investigation,Karnataka,Bidar,Bidar District & Sessions Court,Police Station,Bidar Town PS,KA71956,Suresh Pai,Inspector,Investigating Officer,1979-10-22,Male,A Positive,0,2001-09-15,376348276202202185,202202185,2022-11-25,"On 19-11-2022, a case of Cheating was reported at Bidar Town PS, Bidar district.",2022-11-19T19:00:00,2022-11-20T03:00:00,2022-11-20T17:00:00,17.9417,77.5016,"Incident occurred near coordinates 17.9417, 77.5016 within jurisdiction of Bidar Town PS.",Financial Crime,Cheating,IPC,Indian Penal Code,IPC,420,Cheating and dishonestly inducing delivery of property,1,1,Abhishek Pai,46,Private Employee,Hindu,General,Male,Vikram Das,67,Transgender,0,Chirag Verma,,Female,A1,1.0,2022-12-02T05:00:00,Karnataka,Bidar,Bidar Town PS,KA71956,Bidar District & Sessions Court,Chirag Verma,Manish Verma,,,
PAR,Non-Heinous,Under Investigation,Karnataka,Bidar,Bidar District & Sessions Court,Police Station,Bidar Town PS,KA71956,Suresh Pai,Deputy Superintendent,Circle Inspector,1972-09-21,Male,AB Negative,0,2003-02-12,376348276202202185,202202185,2022-11-25,"On 19-11-2022, a case of Cheating was reported at Bidar Town PS, Bidar district.",2022-11-19T19:00:00,2022-11-20T03:00:00,2022-11-20T17:00:00,17.9417,77.5016,"Incident occurred near coordinates 17.9417, 77.5016 within jurisdiction of Bidar Town PS.",Financial Crime,Cheating,IPC,Indian Penal Code,IPC,420,Cheating and dishonestly inducing delivery of property,1,1,,,,,,,,,,0,Manish Verma,,Transgender,A2,,,,,,,,,,,,
PAR,Heinous,Under Investigation,Karnataka,Bengaluru Urban,"Principal City Civil & Sessions Court, Bengaluru",Police Station,Bengaluru City PS,KA73241,Vikram Gowda,Sub-Inspector,Circle Inspector,1988-05-11,Male,B Negative,1,2006-08-06,336258417202602186,202602186,2024-09-29,"On 26-09-2024, a case of Murder was reported at Bengaluru City PS, Bengaluru Urban district.",2024-09-26T00:00:00,2024-09-26T08:00:00,2024-09-26T21:00:00,13.0513,77.6072,"Incident occurred near coordinates 13.0513, 77.6072 within jurisdiction of Bengaluru City PS.",Crimes Against Body,Murder,IPC,Indian Penal Code,IPC,302,Punishment for murder,1,1,Suresh Rao,35,Private Employee,Hindu,General,Male,Aarav Kulkarni,29,Female,0,Pooja Joshi,49,Male,A1,1.0,2024-10-06T03:00:00,Karnataka,Bengaluru Urban,Bengaluru City PS,KA73241,"Principal City Civil & Sessions Court, Bengaluru",Pooja Joshi,,,,
Zero FIR,Non-Heinous,Report Beece (B-Report),Karnataka,Kolar,Kolar District & Sessions Court,Police Station,Kolar Town PS,KA51220,Esha Singh,Sub-Inspector,SHO,1991-06-04,Female,AB Negative,0,2008-04-17,863844755202402187,202402187,2022-11-10,"On 08-11-2022, a case of Cheating was reported at Kolar Town PS, Kolar district.",2022-11-08T22:00:00,2022-11-09T01:00:00,2022-11-09T14:00:00,13.0818,78.1303,"Incident occurred near coordinates 13.0818, 78.1303 within jurisdiction of Kolar Town PS.",Financial Crime,Cheating,IPC,Indian Penal Code,IPC,420,Cheating and dishonestly inducing delivery of property,1,1,Meena Verma,31,Private Employee,Hindu,General,Female,Priya Shetty,48,Female,0,Tanvi Naik,,Transgender,A1,1.0,2022-11-17T00:00:00,Karnataka,Kolar,Kolar Town PS,KA51220,Kolar District & Sessions Court,Tanvi Naik,,,,
UDR,Non-Heinous,Undetected,Karnataka,Ramanagara,Ramanagara District & Sessions Court,Police Station,Ramanagara Town PS,KA28455,Aditi Nair,Deputy Superintendent,Investigating Officer,1978-07-18,Male,A Negative,0,2009-02-09,273425460202402188,202402188,2023-10-03,"On 30-09-2023, a case of Grievous Hurt was reported at Ramanagara Town PS, Ramanagara district.",2023-09-30T12:00:00,2023-09-30T15:00:00,2023-09-30T22:00:00,12.7133,77.3502,"Incident occurred near coordinates 12.7133, 77.3502 within jurisdiction of Ramanagara Town PS.",Crimes Against Body,Grievous Hurt,IPC,Indian Penal Code,IPC,325,Punishment for voluntarily causing grievous hurt,1,1,Abhishek Patil,28,Private Employee,Hindu,General,Female,Aarav Kulkarni,70,Male,0,Divya Bhat,,Female,A1,,,,,,,,,,,,
Zero FIR,Heinous,Undetected,Karnataka,Shivamogga,Shivamogga District & Sessions Court,Police Station,Shivamogga Town PS,KA68556,Farhan Sharma,Inspector,Station Writer,1978-06-02,Male,A Positive,0,2018-08-01,877725806202502189,202502189,2025-08-08,"On 06-08-2025, a case of Dark Web Crime was reported at Shivamogga Town PS, Shivamogga district.",2025-08-06T03:00:00,2025-08-06T04:00:00,2025-08-06T07:00:00,13.8981,75.6303,"Incident occurred near coordinates 13.8981, 75.6303 within jurisdiction of Shivamogga Town PS.",Cyber Crime,Dark Web Crime,ITA,"Information Technology Act, 2000",IT Act,67,Publishing/transmitting obscene material electronically,1,1,Rajesh Deshmukh,59,Private Employee,Hindu,General,Transgender,Isha Pai,17,Female,0,Suresh Kamath,33,Female,A1,,,,,,,,,,,,
Zero FIR,Heinous,Report Beece (B-Report),Karnataka,Chikkamagaluru,Chikkamagaluru District & Sessions Court,Police Station,Chikkamagaluru PS,KA48759,Manish Rao,Inspector,Investigating Officer,1974-07-27,Male,O Positive,0,2002-11-09,846905592202502190,202502190,2024-02-04,"On 31-01-2024, a case of Assault was reported at Chikkamagaluru PS, Chikkamagaluru district.",2024-01-31T01:00:00,2024-01-31T02:00:00,2024-02-01T01:00:00,13.2889,75.7796,"Incident occurred near coordinates 13.2889, 75.7796 within jurisdiction of Chikkamagaluru PS.",Crimes Against Body,Assault,IPC,Indian Penal Code,IPC,351,Assault,1,1,Dev Joshi,40,Private Employee,Hindu,General,Female,Farhan Shenoy,44,Transgender,0,Bhavya Kamath,53,Female,A1,1.0,2024-02-11T10:00:00,Karnataka,Chikkamagaluru,Chikkamagaluru PS,KA48759,Chikkamagaluru District & Sessions Court,Bhavya Kamath,,,,
Zero FIR,Heinous,Undetected,Karnataka,Hassan,Hassan District & Sessions Court,Police Station,Hassan Town PS,KA20860,Farhan Verma,Sub-Inspector,Investigating Officer,1988-02-25,Male,O Positive,0,2019-02-06,829091462202602191,202602191,2024-06-01,"On 27-05-2024, a case of Cryptocurrency Crime was reported at Hassan Town PS, Hassan district.",2024-05-27T09:00:00,2024-05-27T10:00:00,2024-05-27T20:00:00,12.9397,76.0609,"Incident occurred near coordinates 12.9397, 76.0609 within jurisdiction of Hassan Town PS.",Cyber Crime,Cryptocurrency Crime,ITA,"Information Technology Act, 2000",IT Act,66D,Cheating by personation using a computer resource,1,1,Manish Verma,42,Private Employee,Hindu,General,Male,Anil Shenoy,8,Male,0,Chirag Hegde,46,Transgender,A1,,,,,,,,,,,,
