case_category,gravity_offence,case_status,state,district,court,unit_type,unit,officer_kgid,officer_name,officer_rank,officer_designation,officer_dob,officer_gender,officer_blood_group,officer_physically_challenged,officer_appointment_date,crime_no,case_no,registered_date,brief_facts,incident_from_date,incident_to_date,info_received_date,latitude,longitude,occurrence_brief_facts,crime_group_name,crime_head_name,act_code,act_description,short_name,section_code,section_description,act_order,section_order,complainant_name,complainant_age,complainant_occupation,complainant_religion,complainant_caste,complainant_gender,victim_name,victim_age,victim_gender,victim_police,accused_name,accused_age,accused_gender,accused_person_id,arrest_type,arrest_date,arrest_state,arrest_district,arrest_station,arrest_io_kgid,arrest_court,arrest_primary_accused_name,arrest_joint_accused_names,chargesheet_date,chargesheet_type,chargesheet_officer_kgid
UDR,Heinous,Under Investigation,Karnataka,Hassan,Hassan District & Sessions Court,Police Station,Hassan Town PS,KA96267,Nikhil Sharma,Deputy Superintendent,SHO,1998-02-01,Male,AB Positive,0,2005-05-24,219445756202400648,202400648,2024-03-25,"On 24-03-2024, a case of Money Laundering was reported at Hassan Town PS, Hassan district.",2024-03-24T09:00:00,2024-03-24T13:00:00,2024-03-24T21:00:00,13.0443,76.0295,"Incident occurred near coordinates 13.0443, 76.0295 within jurisdiction of Hassan Town PS.",Financial Crime,Money Laundering,PMLA,"Prevention of Money Laundering Act, 2002",PMLA,3,Offence of money laundering,1,1,Priya Kamath,62,Private Employee,Hindu,General,Male,Vikram Reddy,28,Female,0,Deepak Hegde,,Transgender,A1,1.0,2024-04-01T11:00:00,Karnataka,Hassan,Hassan Town PS,KA96267,Hassan District & Sessions Court,Deepak Hegde,Chirag Reddy,,,
UDR,Non-Heinous,Under Investigation,Karnataka,Hassan,Hassan District & Sessions Court,Police Station,Hassan Town PS,KA96267,Nikhil Sharma,Constable,Investigating Officer,1981-04-03,Female,A Negative,0,2019-08-05,219445756202400648,202400648,2024-03-25,"On 24-03-2024, a case of Money Laundering was reported at Hassan Town PS, Hassan district.",2024-03-24T09:00:00,2024-03-24T13:00:00,2024-03-24T21:00:00,13.0443,76.0295,"Incident occurred near coordinates 13.0443, 76.0295 within jurisdiction of Hassan Town PS.",Financial Crime,Money Laundering,PMLA,"Prevention of Money Laundering Act, 2002",PMLA,3,Offence of money laundering,1,1,,,,,,,,,,0,Chirag Reddy,62,Male,A2,,,,,,,,,,,,
FIR,Heinous,Undetected,Karnataka,Shivamogga,Shivamogga District & Sessions Court,Police Station,Shivamogga Town PS,KA62293,Gautam Kulkarni,Sub-Inspector,Circle Inspector,1988-11-12,Male,B Positive,1,2019-05-19,176411539202600649,202600649,2025-05-19,"On 15-05-2025, a case of Cryptocurrency Crime was reported at Shivamogga Town PS, Shivamogga district.",2025-05-15T07:00:00,2025-05-15T11:00:00,2025-05-15T13:00:00,13.9768,75.5647,"Incident occurred near coordinates 13.9768, 75.5647 within jurisdiction of Shivamogga Town PS.",Cyber Crime,Cryptocurrency Crime,ITA,"Information Technology Act, 2000",IT Act,66D,Cheating by personation using a computer resource,1,1,Isha Pai,75,Private Employee,Hindu,General,Male,Isha Bhat,40,Male,0,Dev Joshi,26,Male,A1,,,,,,,,,,,,
Zero FIR,Non-Heinous,Chargesheet Filed,Karnataka,Hassan,Hassan District & Sessions Court,Police Station,Hassan Town PS,KA31061,Ananya Hegde,Sub-Inspector,Investigating Officer,1992-01-22,Male,B Negative,0,2005-02-27,876726001202600650,202600650,2023-06-29,"On 26-06-2023, a case of Money Laundering was reported at Hassan Town PS, Hassan district.",2023-06-26T09:00:00,2023-06-26T16:00:00,2023-06-26T22:00:00,13.0364,76.1419,"Incident occurred near coordinates 13.0364, 76.1419 within jurisdiction of Hassan Town PS.",Financial Crime,Money Laundering,PMLA,"Prevention of Money Laundering Act, 2002",PMLA,3,Offence of money laundering,1,1,Dev Kumar,45,Private Employee,Hindu,General,Transgender,Tanvi Gowda,16,Female,0,Bhavya Kamath,73,Transgender,A1,1.0,2023-07-06T16:00:00,Karnataka,Hassan,Hassan Town PS,KA31061,Hassan District & Sessions Court,Bhavya Kamath,Sanjay Pai,2023-08-26T16:00:00,A,KA31061
Zero FIR,Non-Heinous,Chargesheet Filed,Karnataka,Hassan,Hassan District & Sessions Court,Police Station,Hassan Town PS,KA31061,Ananya Hegde,Head Constable,SHO,1989-07-17,Female,AB Negative,1,2011-08-08,876726001202600650,202600650,2023-06-29,"On 26-06-2023, a case of Money Laundering was reported at Hassan Town PS, Hassan district.",2023-06-26T09:00:00,2023-06-26T16:00:00,2023-06-26T22:00:00,13.0364,76.1419,"Incident occurred near coordinates 13.0364, 76.1419 within jurisdiction of Hassan Town PS.",Financial Crime,Money Laundering,PMLA,"Prevention of Money Laundering Act, 2002",PMLA,3,Offence of money laundering,1,1,,,,,,,,,,0,Sanjay Pai,,Transgender,A2,,,,,,,,,,,,
UDR,Heinous,Report Beece (B-Report),Karnataka,Bagalkote,Bagalkote District & Sessions Court,Police Station,Bagalkote Town PS,KA42162,Nikhil Gowda,Sub-Inspector,SHO,1976-06-23,Male,O Positive,0,2016-06-03,263869426202200651,202200651,2022-02-23,"On 22-02-2022, a case of Robbery was reported at Bagalkote Town PS, Bagalkote district.",2022-02-22T01:00:00,2022-02-22T04:00:00,2022-02-23T01:00:00,16.123,75.7435,"Incident occurred near coordinates 16.123, 75.7435 within jurisdiction of Bagalkote Town PS.",Property Crimes,Robbery,IPC,Indian Penal Code,IPC,392,Punishment for robbery,1,1,Dev Shenoy,65,Private Employee,Hindu,General,Female,Chirag Reddy,51,Transgender,0,Sunil Das,,Male,A1,1.0,2022-03-02T07:00:00,Karnataka,Bagalkote,Bagalkote Town PS,KA42162,Bagalkote District & Sessions Court,Sunil Das,,,,
FIR,Heinous,Undetected,Karnataka,Bidar,Bidar District & Sessions Court,Police Station,Bidar Town PS,KA19036,Suresh Bhat,Head Constable,Circle Inspector,1984-05-10,Female,A Negative,0,2013-11-10,194922849202200652,202200652,2022-10-06,"On 04-10-2022, a case of Robbery was reported at Bidar Town PS, Bidar district.",2022-10-04T01:00:00,2022-10-04T08:00:00,2022-10-04T03:00:00,17.9507,77.4886,"Incident occurred near coordinates 17.9507, 77.4886 within jurisdiction of Bidar Town PS.",Property Crimes,Robbery,IPC,Indian Penal Code,IPC,392,Punishment for robbery,1,1,Isha Reddy,55,Private Employee,Hindu,General,Female,Gautam Verma,75,Male,0,Manish Sharma,,Female,A1,,,,,,,,,,,,
FIR,Heinous,Undetected,Karnataka,Bidar,Bidar District & Sessions Court,Police Station,Bidar Town PS,KA19036,Suresh Bhat,Sub-Inspector,SHO,1997-11-02,Male,O Negative,0,2020-04-11,194922849202200652,202200652,2022-10-06,"On 04-10-2022, a case of Robbery was reported at Bidar Town PS, Bidar district.",2022-10-04T01:00:00,2022-10-04T08:00:00,2022-10-04T03:00:00,17.9507,77.4886,"Incident occurred near coordinates 17.9507, 77.4886 within jurisdiction of Bidar Town PS.",Property Crimes,Robbery,IPC,Indian Penal Code,IPC,392,Punishment for robbery,1,1,,,,,,,,,,0,Deepak Pai,38,Transgender,A2,,,,,,,,,,,,
FIR,Heinous,Undetected,Karnataka,Bidar,Bidar District & Sessions Court,Police Station,Bidar Town PS,KA19036,Suresh Bhat,Constable,Station Writer,1988-04-17,Male,AB Positive,0,2017-06-09,194922849202200652,202200652,2022-10-06,"On 04-10-2022, a case of Robbery was reported at Bidar Town PS, Bidar district.",2022-10-04T01:00:00,2022-10-04T08:00:00,2022-10-04T03:00:00,17.9507,77.4886,"Incident occurred near coordinates 17.9507, 77.4886 within jurisdiction of Bidar Town PS.",Property Crimes,Robbery,IPC,Indian Penal Code,IPC,392,Punishment for robbery,1,1,,,,,,,,,,0,Hari Patil,53,Female,A3,,,,,,,,,,,,
Zero FIR,Heinous,Undetected,Karnataka,Mysuru,Mysuru District & Sessions Court,Police Station,Saraswathipuram PS,KA52407,Anil Nair,Deputy Superintendent,Investigating Officer,1986-03-23,Female,O Positive,1,2005-04-26,861718008202200653,202200653,2023-10-20,"On 18-10-2023, a case of Burglary was reported at Saraswathipuram PS, Mysuru district.",2023-10-18T23:00:00,2023-10-19T00:00:00,2023-10-19T08:00:00,12.3247,76.6197,"Incident occurred near coordinates 12.3247, 76.6197 within jurisdiction of Saraswathipuram PS.",Property Crimes,Burglary,IPC,Indian Penal Code,IPC,457,Lurking house-trespass or house-breaking by night,1,1,Kavya Shenoy,69,Private Employee,Hindu,General,Transgender,Kavya Nair,11,Transgender,0,Sanjay Rao,57,Male,A1,,,,,,,,,,,,
Zero FIR,Non-Heinous,Undetected,Karnataka,Mysuru,Mysuru District & Sessions Court,Police Station,Saraswathipuram PS,KA52407,Anil Nair,Deputy Superintendent,Circle Inspector,1987-07-04,Male,O Negative,0,2011-07-08,861718008202200653,202200653,2023-10-20,"On 18-10-2023, a case of Burglary was reported at Saraswathipuram PS, Mysuru district.",2023-10-18T23:00:00,2023-10-19T00:00:00,2023-10-19T08:00:00,12.3247,76.6197,"Incident occurred near coordinates 12.3247, 76.6197 within jurisdiction of Saraswathipuram PS.",Property Crimes,Burglary,IPC,Indian Penal Code,IPC,457,Lurking house-trespass or house-breaking by night,1,1,,,,,,,,,,0,Hari Naik,31,Transgender,A2,,,,,,,,,,,,
UDR,Heinous,Chargesheet Filed,Karnataka,Bengaluru Urban,"Principal City Civil & Sessions Court, Bengaluru",Police Station,Bengaluru City PS,KA37770,Vikram Gowda,Head Constable,Investigating Officer,1991-02-16,Female,AB Negative,1,2019-06-04,248145360202400654,202400654,2022-05-11,"On 07-05-2022, a case of Assault was reported at Bengaluru City PS, Bengaluru Urban district.",2022-05-07T00:00:00,2022-05-07T08:00:00,2022-05-07T16:00:00,12.8974,77.5597,"Incident occurred near coordinates 12.8974, 77.5597 within jurisdiction of Bengaluru City PS.",Crimes Against Body,Assault,IPC,Indian Penal Code,IPC,351,Assault,1,1,Chirag Sharma,37,Private Employee,Hindu,General,Transgender,Kavya Singh,66,Female,0,Rajesh Shetty,53,Transgender,A1,1.0,2022-05-18T10:00:00,Karnataka,Bengaluru Urban,Bengaluru City PS,KA37770,"Principal City Civil & Sessions Court, Bengaluru",Rajesh Shetty,,2022-05-26T10:00:00,A,KA37770
PAR,Non-Heinous,Undetected,Karnataka,Bagalkote,Bagalkote District & Sessions Court,Police Station,Bagalkote Town PS,KA68647,Dev Patil,Head Constable,Station Writer,1988-08-05,Female,AB Negative,0,2001-11-21,311278997202400655,202400655,2022-12-09,"On 03-12-2022, a case of Burglary was reported at Bagalkote Town PS, Bagalkote district.",2022-12-03T20:00:00,2022-12-04T03:00:00,2022-12-04T15:00:00,16.1981,75.7375,"Incident occurred near coordinates 16.1981, 75.7375 within jurisdiction of Bagalkote Town PS.",Property Crimes,Burglary,IPC,Indian Penal Code,IPC,457,Lurking house-trespass or house-breaking by night,1,1,Abhishek Joshi,54,Private Employee,Hindu,General,Female,Chirag Kamath,75,Transgender,0,Anil Naik,,Male,A1,,,,,,,,,,,,
PAR,Heinous,Undetected,Karnataka,Bagalkote,Bagalkote District & Sessions Court,Police Station,Bagalkote Town PS,KA68647,Dev Patil,Constable,Investigating Officer,1981-12-04,Male,B Negative,0,2001-05-28,311278997202400655,202400655,2022-12-09,"On 03-12-2022, a case of Burglary was reported at Bagalkote Town PS, Bagalkote district.",2022-12-03T20:00:00,2022-12-04T03:00:00,2022-12-04T15:00:00,16.1981,75.7375,"Incident occurred near coordinates 16.1981, 75.7375 within jurisdiction of Bagalkote Town PS.",Property Crimes,Burglary,IPC,Indian Penal Code,IPC,457,Lurking house-trespass or house-breaking by night,1,1,,,,,,,,,,0,Kavya Sharma,39,Transgender,A2,,,,,,,,,,,,
Zero FIR,Heinous,Report Beece (B-Report),Karnataka,Belagavi,Belagavi District & Sessions Court,Police Station,Belagavi City PS,KA70477,Gautam Kamath,Sub-Inspector,SHO,1996-05-16,Male,AB Negative,0,2016-09-24,843491446202600656,202600656,2024-03-18,"On 14-03-2024, a case of Cheating was reported at Belagavi City PS, Belagavi district.",2024-03-14T23:00:00,2024-03-15T07:00:00,2024-03-15T22:00:00,15.9098,74.5735,"Incident occurred near coordinates 15.9098, 74.5735 within jurisdiction of Belagavi City PS.",Financial Crime,Cheating,IPC,Indian Penal Code,IPC,420,Cheating and dishonestly inducing delivery of property,1,1,Gautam Nair,71,Private Employee,Hindu,General,Transgender,Kavya Hegde,63,Transgender,0,Hari Kumar,27,Male,A1,1.0,2024-03-25T01:00:00,Karnataka,Belagavi,Belagavi City PS,KA70477,Belagavi District & Sessions Court,Hari Kumar,,,,
UDR,Non-Heinous,Chargesheet Filed,Karnataka,Bidar,Bidar District & Sessions Court,Police Station,Bidar Town PS,KA20402,Pooja Patil,Constable,Circle Inspector,1970-07-02,Male,B Negative,0,2002-06-03,282674944202500657,202500657,2024-02-12,"On 10-02-2024, a case of Money Laundering was reported at Bidar Town PS, Bidar district.",2024-02-10T19:00:00,2024-02-10T20:00:00,2024-02-11T14:00:00,17.942,77.5006,"Incident occurred near coordinates 17.942, 77.5006 within jurisdiction of Bidar Town PS.",Financial Crime,Money Laundering,PMLA,"Prevention of Money Laundering Act, 2002",PMLA,3,Offence of money laundering,1,1,Aarav Hegde,56,Private Employee,Hindu,General,Transgender,Vikram Shetty,66,Transgender,0,Chirag Kulkarni,31,Female,A1,1.0,2024-02-19T07:00:00,Karnataka,Bidar,Bidar Town PS,KA20402,Bidar District & Sessions Court,Chirag Kulkarni,Sanjay Reddy,2024-02-29T07:00:00,C,KA20402
UDR,Heinous,Chargesheet Filed,Karnataka,Bidar,Bidar District & Sessions Court,Police Station,Bidar Town PS,KA20402,Pooja Patil,Head Constable,Circle Inspector,1985-03-03,Male,O Positive,0,2015-11-02,282674944202500657,202500657,2024-02-12,"On 10-02-2024, a case of Money Laundering was reported at Bidar Town PS, Bidar district.",2024-02-10T19:00:00,2024-02-10T20:00:00,2024-02-11T14:00:00,17.942,77.5006,"Incident occurred near coordinates 17.942, 77.5006 within jurisdiction of Bidar Town PS.",Financial Crime,Money Laundering,PMLA,"Prevention of Money Laundering Act, 2002",PMLA,3,Offence of money laundering,1,1,,,,,,,,,,0,Sanjay Reddy,,Transgender,A2,,,,,,,,,,,,
UDR,Non-Heinous,Under Investigation,Karnataka,Hassan,Hassan District & Sessions Court,Police Station,Hassan Town PS,KA49443,Bhavya Singh,Constable,Investigating Officer,1974-08-13,Male,AB Negative,0,2001-06-27,284154670202400658,202400658,2022-08-06,"On 03-08-2022, a case of Drug Offence was reported at Hassan Town PS, Hassan district.",2022-08-03T14:00:00,2022-08-03T20:00:00,2022-08-04T14:00:00,12.9371,76.1628,"Incident occurred near coordinates 12.9371, 76.1628 within jurisdiction of Hassan Town PS.",Narcotics,Drug Offence,NDPS,"Narcotic Drugs and Psychotropic Substances Act, 1985",NDPS,20,Punishment for cannabis-related offences,1,1,Pooja Rao,74,Private Employee,Hindu,General,Transgender,Nikhil Patil,15,Male,0,Chirag Bhat,39,Female,A1,1.0,2022-08-13T16:00:00,Karnataka,Hassan,Hassan Town PS,KA49443,Hassan District & Sessions Court,Chirag Bhat,,,,
UDR,Non-Heinous,Chargesheet Filed,Karnataka,Mysuru,Mysuru District & Sessions Court,Police Station,Saraswathipuram PS,KA16147,Meena Sharma,Constable,Investigating Officer,1986-03-22,Female,B Positive,0,2000-09-07,298839778202600659,202600659,2025-04-14,"On 10-04-2025, a case of Cyber Crime was reported at Saraswathipuram PS, Mysuru district.",2025-04-10T07:00:00,2025-04-10T11:00:00,2025-04-11T05:00:00,12.3556,76.6573,"Incident occurred near coordinates 12.3556, 76.6573 within jurisdiction of Saraswathipuram PS.",Cyber Crime,Cyber Crime,ITA,"Information Technology Act, 2000",IT Act,66C,Identity theft using computer resource,1,1,Deepak Shetty,73,Private Employee,Hindu,General,Female,Rajesh Rao,26,Female,0,Rajesh Reddy,48,Transgender,A1,1.0,2025-04-21T11:00:00,Karnataka,Mysuru,Saraswathipuram PS,KA16147,Mysuru District & Sessions Court,Rajesh Reddy,"Anil Sharma,Rajesh Kamath",2025-05-29T11:00:00,B,KA16147
UDR,Non-Heinous,Chargesheet Filed,Karnataka,Mysuru,Mysuru District & Sessions Court,Police Station,Saraswathipuram PS,KA16147,Meena Sharma,Sub-Inspector,Station Writer,1998-02-14,Male,A Positive,1,2013-11-01,298839778202600659,202600659,2025-04-14,"On 10-04-2025, a case of Cyber Crime was reported at Saraswathipuram PS, Mysuru district.",2025-04-10T07:00:00,2025-04-10T11:00:00,2025-04-11T05:00:00,12.3556,76.6573,"Incident occurred near coordinates 12.3556, 76.6573 within jurisdiction of Saraswathipuram PS.",Cyber Crime,Cyber Crime,ITA,"Information Technology Act, 2000",IT Act,66C,Identity theft using computer resource,1,1,,,,,,,,,,0,Anil Sharma,,Transgender,A2,,,,,,,,,,,,
UDR,Heinous,Chargesheet Filed,Karnataka,Mysuru,Mysuru District & Sessions Court,Police Station,Saraswathipuram PS,KA16147,Meena Sharma,Head Constable,Investigating Officer,1980-02-14,Male,A Negative,0,2003-02-18,298839778202600659,202600659,2025-04-14,"On 10-04-2025, a case of Cyber Crime was reported at Saraswathipuram PS, Mysuru district.",2025-04-10T07:00:00,2025-04-10T11:00:00,2025-04-11T05:00:00,12.3556,76.6573,"Incident occurred near coordinates 12.3556, 76.6573 within jurisdiction of Saraswathipuram PS.",Cyber Crime,Cyber Crime,ITA,"Information Technology Act, 2000",IT Act,66C,Identity theft using computer resource,1,1,,,,,,,,,,0,Rajesh Kamath,34,Transgender,A3,,,,,,,,,,,,
PAR,Heinous,Under Investigation,Karnataka,Mandya,Mandya District & Sessions Court,Police Station,Mandya Town PS,KA38575,Isha Pai,Deputy Superintendent,SHO,1981-10-08,Male,B Positive,0,2001-03-12,378412249202400660,202400660,2023-07-03,"On 01-07-2023, a case of Murder was reported at Mandya Town PS, Mandya district.",2023-07-01T01:00:00,2023-07-01T06:00:00,2023-07-01T18:00:00,12.4826,76.9405,"Incident occurred near coordinates 12.4826, 76.9405 within jurisdiction of Mandya Town PS.",Crimes Against Body,Murder,IPC,Indian Penal Code,IPC,302,Punishment for murder,1,1,Ananya Bhat,77,Private Employee,Hindu,General,Male,Rajesh Deshmukh,54,Transgender,0,Pooja Kumar,,Male,A1,1.0,2023-07-10T04:00:00,Karnataka,Mandya,Mandya Town PS,KA38575,Mandya District & Sessions Court,Pooja Kumar,Chirag Shetty,,,
PAR,Non-Heinous,Under Investigation,Karnataka,Mandya,Mandya District & Sessions Court,Police Station,Mandya Town PS,KA38575,Isha Pai,Sub-Inspector,SHO,1970-06-24,Female,AB Positive,1,2009-01-12,378412249202400660,202400660,2023-07-03,"On 01-07-2023, a case of Murder was reported at Mandya Town PS, Mandya district.",2023-07-01T01:00:00,2023-07-01T06:00:00,2023-07-01T18:00:00,12.4826,76.9405,"Incident occurred near coordinates 12.4826, 76.9405 within jurisdiction of Mandya Town PS.",Crimes Against Body,Murder,IPC,Indian Penal Code,IPC,302,Punishment for murder,1,1,,,,,,,,,,0,Chirag Shetty,,Female,A2,,,,,,,,,,,,
PAR,Heinous,Undetected,Karnataka,Tumakuru,Tumakuru District & Sessions Court,Police Station,Tumakuru Town PS,KA20601,Suresh Deshmukh,Head Constable,Investigating Officer,1992-07-17,Male,AB Positive,1,2002-05-07,346607838202500661,202500661,2023-10-07,"On 04-10-2023, a case of Robbery was reported at Tumakuru Town PS, Tumakuru district.",2023-10-04T15:00:00,2023-10-04T19:00:00,2023-10-05T05:00:00,13.4122,77.1344,"Incident occurred near coordinates 13.4122, 77.1344 within jurisdiction of Tumakuru Town PS.",Property Crimes,Robbery,IPC,Indian Penal Code,IPC,392,Punishment for robbery,1,1,Anil Gowda,21,Private Employee,Hindu,General,Male,Nikhil Gowda,68,Transgender,0,Rajesh Joshi,64,Male,A1,,,,,,,,,,,,
PAR,Heinous,Undetected,Karnataka,Tumakuru,Tumakuru District & Sessions Court,Police Station,Tumakuru Town PS,KA90604,Suresh Sharma,Constable,Circle Inspector,1972-04-28,Male,A Positive,1,2014-08-24,396116696202600662,202600662,2024-02-10,"On 09-02-2024, a case of Theft was reported at Tumakuru Town PS, Tumakuru district.",2024-02-09T18:00:00,2024-02-10T00:00:00,2024-02-10T00:00:00,13.3199,77.0512,"Incident occurred near coordinates 13.3199, 77.0512 within jurisdiction of Tumakuru Town PS.",Property Crimes,Theft,IPC,Indian Penal Code,IPC,379,Punishment for theft,1,1,Suresh Singh,38,Private Employee,Hindu,General,Transgender,Manish Deshmukh,40,Transgender,0,Aarav Verma,63,Female,A1,,,,,,,,,,,,
Zero FIR,Heinous,Chargesheet Filed,Karnataka,Mandya,Mandya District & Sessions Court,Police Station,Mandya Town PS,KA23486,Suresh Singh,Deputy Superintendent,Station Writer,1998-06-20,Male,O Negative,1,2000-09-01,852936867202400663,202400663,2023-09-04,"On 31-08-2023, a case of Cyber Crime was reported at Mandya Town PS, Mandya district.",2023-08-31T13:00:00,2023-08-31T19:00:00,2023-09-01T08:00:00,12.4759,76.8872,"Incident occurred near coordinates 12.4759, 76.8872 within jurisdiction of Mandya Town PS.",Cyber Crime,Cyber Crime,ITA,"Information Technology Act, 2000",IT Act,66C,Identity theft using computer resource,1,1,Esha Gowda,72,Private Employee,Hindu,General,Transgender,Pooja Kulkarni,10,Male,0,Bhavya Bhat,,Transgender,A1,1.0,2023-09-11T23:00:00,Karnataka,Mandya,Mandya Town PS,KA23486,Mandya District & Sessions Court,Bhavya Bhat,,2023-09-24T23:00:00,C,KA23486
Zero FIR,Non-Heinous,Chargesheet Filed,Karnataka,Kolar,Kolar District & Sessions Court,Police Station,Kolar Town PS,KA28007,Ananya Das,Head Constable,SHO,1990-12-26,Male,A Positive,0,2017-05-22,834205358202600664,202600664,2025-06-25,"On 20-06-2025, a case of Murder was reported at Kolar Town PS, Kolar district.",2025-06-20T05:00:00,2025-06-20T07:00:00,2025-06-20T22:00:00,13.1891,78.0673,"Incident occurred near coordinates 13.1891, 78.0673 within jurisdiction of Kolar Town PS.",Crimes Against Body,Murder,IPC,Indian Penal Code,IPC,302,Punishment for murder,1,1,Meena Kamath,26,Private Employee,Hindu,General,Female,Kavya Bhat,41,Male,0,Esha Reddy,42,Transgender,A1,1.0,2025-07-02T14:00:00,Karnataka,Kolar,Kolar Town PS,KA28007,Kolar District & Sessions Court,Esha Reddy,Kavya Sharma,2025-07-11T14:00:00,B,KA28007
Zero FIR,Non-Heinous,Chargesheet Filed,Karnataka,Kolar,Kolar District & Sessions Court,Police Station,Kolar Town PS,KA28007,Ananya Das,Head Constable,SHO,1988-12-04,Female,A Negative,0,2010-04-25,834205358202600664,202600664,2025-06-25,"On 20-06-2025, a case of Murder was reported at Kolar Town PS, Kolar district.",2025-06-20T05:00:00,2025-06-20T07:00:00,2025-06-20T22:00:00,13.1891,78.0673,"Incident occurred near coordinates 13.1891, 78.0673 within jurisdiction of Kolar Town PS.",Crimes Against Body,Murder,IPC,Indian Penal Code,IPC,302,Punishment for murder,1,1,,,,,,,,,,0,Kavya Sharma,60,Transgender,A2,,,,,,,,,,,,
PAR,Non-Heinous,Under Investigation,Karnataka,Belagavi,Belagavi District & Sessions Court,Police Station,Belagavi City PS,KA69222,Esha Patil,Head Constable,Investigating Officer,1977-08-03,Male,B Positive,0,2016-08-13,316552335202400665,202400665,2025-02-20,"On 15-02-2025, a case of Theft was reported at Belagavi City PS, Belagavi district.",2025-02-15T23:00:00,2025-02-16T04:00:00,2025-02-16T10:00:00,15.9021,74.4736,"Incident occurred near coordinates 15.9021, 74.4736 within jurisdiction of Belagavi City PS.",Property Crimes,Theft,IPC,Indian Penal Code,IPC,379,Punishment for theft,1,1,Anil Shenoy,60,Private Employee,Hindu,General,Transgender,Deepak Patil,32,Female,0,Isha Reddy,,Transgender,A1,1.0,2025-02-27T05:00:00,Karnataka,Belagavi,Belagavi City PS,KA69222,Belagavi District & Sessions Court,Isha Reddy,Hari Sharma,,,
PAR,Non-Heinous,Under Investigation,Karnataka,Belagavi,Belagavi District & Sessions Court,Police Station,Belagavi City PS,KA69222,Esha Patil,Sub-Inspector,SHO,1994-09-23,Female,AB Negative,0,2019-05-04,316552335202400665,202400665,2025-02-20,"On 15-02-2025, a case of Theft was reported at Belagavi City PS, Belagavi district.",2025-02-15T23:00:00,2025-02-16T04:00:00,2025-02-16T10:00:00,15.9021,74.4736,"Incident occurred near coordinates 15.9021, 74.4736 within jurisdiction of Belagavi City PS.",Property Crimes,Theft,IPC,Indian Penal Code,IPC,379,Punishment for theft,1,1,,,,,,,,,,0,Hari Sharma,,Transgender,A2,,,,,,,,,,,,
PAR,Heinous,Undetected,Karnataka,Chikkamagaluru,Chikkamagaluru District & Sessions Court,Police Station,Chikkamagaluru PS,KA32322,Bhavya Kumar,Deputy Superintendent,Circle Inspector,1979-11-26,Female,A Positive,0,2013-04-22,330235840202400666,202400666,2022-10-19,"On 16-10-2022, a case of Grievous Hurt was reported at Chikkamagaluru PS, Chikkamagaluru district.",2022-10-16T01:00:00,2022-10-16T09:00:00,2022-10-16T17:00:00,13.3845,75.8207,"Incident occurred near coordinates 13.3845, 75.8207 within jurisdiction of Chikkamagaluru PS.",Crimes Against Body,Grievous Hurt,IPC,Indian Penal Code,IPC,325,Punishment for voluntarily causing grievous hurt,1,1,Priya Deshmukh,32,Private Employee,Hindu,General,Female,Abhishek Hegde,25,Transgender,0,Sanjay Pai,,Male,A1,,,,,,,,,,,,
Zero FIR,Heinous,Undetected,Karnataka,Hassan,Hassan District & Sessions Court,Police Station,Hassan Town PS,KA53437,Bhavya Patil,Deputy Superintendent,Circle Inspector,1987-08-10,Female,AB Positive,0,2016-12-24,845332732202500667,202500667,2023-04-07,"On 02-04-2023, a case of Cryptocurrency Crime was reported at Hassan Town PS, Hassan district.",2023-04-02T01:00:00,2023-04-02T03:00:00,2023-04-03T01:00:00,13.061,76.057,"Incident occurred near coordinates 13.061, 76.057 within jurisdiction of Hassan Town PS.",Cyber Crime,Cryptocurrency Crime,ITA,"Information Technology Act, 2000",IT Act,66D,Cheating by personation using a computer resource,1,1,Esha Das,54,Private Employee,Hindu,General,Male,Hari Hegde,5,Transgender,0,Farhan Gowda,,Male,A1,,,,,,,,,,,,
Zero FIR,Non-Heinous,Undetected,Karnataka,Bengaluru Rural,Bengaluru Rural District & Sessions Court,Police Station,Bengaluru Rural PS,KA40037,Rajesh Sharma,Head Constable,Station Writer,1975-04-16,Female,O Positive,0,2008-06-15,846928100202500668,202500668,2022-10-13,"On 08-10-2022, a case of Robbery was reported at Bengaluru Rural PS, Bengaluru Rural district.",2022-10-08T18:00:00,2022-10-08T22:00:00,2022-10-09T14:00:00,13.2868,77.5773,"Incident occurred near coordinates 13.2868, 77.5773 within jurisdiction of Bengaluru Rural PS.",Property Crimes,Robbery,IPC,Indian Penal Code,IPC,392,Punishment for robbery,1,1,Divya Sharma,49,Private Employee,Hindu,General,Transgender,Ananya Patil,31,Female,0,Nikhil Joshi,41,Male,A1,,,,,,,,,,,,
Zero FIR,Non-Heinous,Undetected,Karnataka,Bengaluru Rural,Bengaluru Rural District & Sessions Court,Police Station,Bengaluru Rural PS,KA40037,Rajesh Sharma,Inspector,Station Writer,1984-12-05,Male,AB Positive,1,2014-10-05,846928100202500668,202500668,2022-10-13,"On 08-10-2022, a case of Robbery was reported at Bengaluru Rural PS, Bengaluru Rural district.",2022-10-08T18:00:00,2022-10-08T22:00:00,2022-10-09T14:00:00,13.2868,77.5773,"Incident occurred near coordinates 13.2868, 77.5773 within jurisdiction of Bengaluru Rural PS.",Property Crimes,Robbery,IPC,Indian Penal Code,IPC,392,Punishment for robbery,1,1,,,,,,,,,,0,Abhishek Joshi,69,Transgender,A2,,,,,,,,,,,,
