case_category,gravity_offence,case_status,state,district,court,unit_type,unit,officer_kgid,officer_name,officer_rank,officer_designation,officer_dob,officer_gender,officer_blood_group,officer_physically_challenged,officer_appointment_date,crime_no,case_no,registered_date,brief_facts,incident_from_date,incident_to_date,info_received_date,latitude,longitude,occurrence_brief_facts,crime_group_name,crime_head_name,act_code,act_description,short_name,section_code,section_description,act_order,section_order,complainant_name,complainant_age,complainant_occupation,complainant_religion,complainant_caste,complainant_gender,victim_name,victim_age,victim_gender,victim_police,accused_name,accused_age,accused_gender,accused_person_id,arrest_type,arrest_date,arrest_state,arrest_district,arrest_station,arrest_io_kgid,arrest_court,arrest_primary_accused_name,arrest_joint_accused_names,chargesheet_date,chargesheet_type,chargesheet_officer_kgid
Zero FIR,Non-Heinous,Report Beece (B-Report),Karnataka,Ballari,Ballari District & Sessions Court,Police Station,Ballari City PS,KA90836,Isha Pai,Head Constable,Investigating Officer,1991-07-07,Female,AB Positive,0,2012-09-11,887855873202501220,202501220,2022-07-07,"On 03-07-2022, a case of Cheating was reported at Ballari City PS, Ballari district.",2022-07-03T20:00:00,2022-07-04T02:00:00,2022-07-04T12:00:00,15.0934,76.9291,"Incident occurred near coordinates 15.0934, 76.9291 within jurisdiction of Ballari City PS.",Financial Crime,Cheating,IPC,Indian Penal Code,IPC,420,Cheating and dishonestly inducing delivery of property,1,1,Priya Sharma,39,Private Employee,Hindu,General,Transgender,Dev Das,43,Female,0,Bhavya Bhat,70,Transgender,A1,1.0,2022-07-14T00:00:00,Karnataka,Ballari,Ballari City PS,KA90836,Ballari District & Sessions Court,Bhavya Bhat,,,,
Zero FIR,Heinous,Undetected,Karnataka,Ballari,Ballari District & Sessions Court,Police Station,Ballari City PS,KA32084,Chirag Pai,Constable,Station Writer,1985-01-22,Female,AB Positive,0,2019-07-05,817782126202401221,202401221,2023-09-22,"On 19-09-2023, a case of Theft was reported at Ballari City PS, Ballari district.",2023-09-19T18:00:00,2023-09-19T20:00:00,2023-09-20T03:00:00,15.1571,76.9041,"Incident occurred near coordinates 15.1571, 76.9041 within jurisdiction of Ballari City PS.",Property Crimes,Theft,IPC,Indian Penal Code,IPC,379,Punishment for theft,1,1,Dev Verma,54,Private Employee,Hindu,General,Male,Anil Verma,60,Male,0,Farhan Gowda,,Transgender,A1,,,,,,,,,,,,
FIR,Heinous,Under Investigation,Karnataka,Davangere,Davangere District & Sessions Court,Police Station,Davangere Extension PS,KA89726,Isha Deshmukh,Constable,Station Writer,1979-05-11,Female,A Positive,1,2019-06-21,146873583202601222,202601222,2022-05-04,"On 02-05-2022, a case of Money Laundering was reported at Davangere Extension PS, Davangere district.",2022-05-02T17:00:00,2022-05-02T18:00:00,2022-05-03T17:00:00,14.486,75.9199,"Incident occurred near coordinates 14.486, 75.9199 within jurisdiction of Davangere Extension PS.",Financial Crime,Money Laundering,PMLA,"Prevention of Money Laundering Act, 2002",PMLA,3,Offence of money laundering,1,1,Sanjay Joshi,68,Private Employee,Hindu,General,Female,Siddharth Hegde,48,Transgender,0,Kavya Das,,Female,A1,1.0,2022-05-11T03:00:00,Karnataka,Davangere,Davangere Extension PS,KA89726,Davangere District & Sessions Court,Kavya Das,Ananya Das,,,
FIR,Non-Heinous,Under Investigation,Karnataka,Davangere,Davangere District & Sessions Court,Police Station,Davangere Extension PS,KA89726,Isha Deshmukh,Sub-Inspector,Station Writer,1977-01-03,Male,B Positive,0,2010-08-19,146873583202601222,202601222,2022-05-04,"On 02-05-2022, a case of Money Laundering was reported at Davangere Extension PS, Davangere district.",2022-05-02T17:00:00,2022-05-02T18:00:00,2022-05-03T17:00:00,14.486,75.9199,"Incident occurred near coordinates 14.486, 75.9199 within jurisdiction of Davangere Extension PS.",Financial Crime,Money Laundering,PMLA,"Prevention of Money Laundering Act, 2002",PMLA,3,Offence of money laundering,1,1,,,,,,,,,,0,Ananya Das,,Male,A2,,,,,,,,,,,,
UDR,Heinous,Undetected,Karnataka,Mandya,Mandya District & Sessions Court,Police Station,Mandya Town PS,KA32124,Anil Rao,Sub-Inspector,Investigating Officer,1992-01-26,Male,A Positive,1,2004-02-08,263432206202501223,202501223,2025-06-02,"On 30-05-2025, a case of Cyber Crime was reported at Mandya Town PS, Mandya district.",2025-05-30T17:00:00,2025-05-30T19:00:00,2025-05-31T07:00:00,12.5703,76.8274,"Incident occurred near coordinates 12.5703, 76.8274 within jurisdiction of Mandya Town PS.",Cyber Crime,Cyber Crime,ITA,"Information Technology Act, 2000",IT Act,66C,Identity theft using computer resource,1,1,Meena Reddy,74,Private Employee,Hindu,General,Female,Tanvi Singh,53,Male,0,Farhan Kamath,,Transgender,A1,,,,,,,,,,,,
FIR,Non-Heinous,Report Beece (B-Report),Karnataka,Davangere,Davangere District & Sessions Court,Police Station,Davangere Extension PS,KA36702,Anil Singh,Sub-Inspector,SHO,1997-01-02,Male,AB Positive,0,2017-11-01,182116291202301224,202301224,2024-07-20,"On 19-07-2024, a case of Robbery was reported at Davangere Extension PS, Davangere district.",2024-07-19T15:00:00,2024-07-19T20:00:00,2024-07-20T15:00:00,14.3849,75.8869,"Incident occurred near coordinates 14.3849, 75.8869 within jurisdiction of Davangere Extension PS.",Property Crimes,Robbery,IPC,Indian Penal Code,IPC,392,Punishment for robbery,1,1,Priya Verma,50,Private Employee,Hindu,General,Female,Gautam Kulkarni,51,Transgender,0,Abhishek Joshi,22,Female,A1,1.0,2024-07-27T16:00:00,Karnataka,Davangere,Davangere Extension PS,KA36702,Davangere District & Sessions Court,Abhishek Joshi,,,,
FIR,Non-Heinous,Chargesheet Filed,Karnataka,Ramanagara,Ramanagara District & Sessions Court,Police Station,Ramanagara Town PS,KA23660,Aarav Deshmukh,Deputy Superintendent,Investigating Officer,1997-04-06,Female,O Negative,0,2008-03-20,172321037202601225,202601225,2023-12-10,"On 07-12-2023, a case of Dark Web Crime was reported at Ramanagara Town PS, Ramanagara district.",2023-12-07T16:00:00,2023-12-07T19:00:00,2023-12-07T20:00:00,12.7757,77.3077,"Incident occurred near coordinates 12.7757, 77.3077 within jurisdiction of Ramanagara Town PS.",Cyber Crime,Dark Web Crime,ITA,"Information Technology Act, 2000",IT Act,67,Publishing/transmitting obscene material electronically,1,1,Ananya Pai,77,Private Employee,Hindu,General,Transgender,Sunil Deshmukh,46,Female,0,Rajesh Bhat,50,Male,A1,1.0,2023-12-17T00:00:00,Karnataka,Ramanagara,Ramanagara Town PS,KA23660,Ramanagara District & Sessions Court,Rajesh Bhat,,2024-01-09T00:00:00,B,KA23660
FIR,Heinous,Under Investigation,Karnataka,Hassan,Hassan District & Sessions Court,Police Station,Hassan Town PS,KA40936,Meena Das,Deputy Superintendent,Investigating Officer,1993-11-13,Female,AB Positive,0,2011-11-02,188094166202501226,202501226,2023-12-31,"On 25-12-2023, a case of Grievous Hurt was reported at Hassan Town PS, Hassan district.",2023-12-25T20:00:00,2023-12-26T03:00:00,2023-12-26T20:00:00,12.9969,76.0438,"Incident occurred near coordinates 12.9969, 76.0438 within jurisdiction of Hassan Town PS.",Crimes Against Body,Grievous Hurt,IPC,Indian Penal Code,IPC,325,Punishment for voluntarily causing grievous hurt,1,1,Sanjay Kumar,30,Private Employee,Hindu,General,Female,Esha Shenoy,31,Transgender,0,Dev Shetty,,Female,A1,1.0,2024-01-07T08:00:00,Karnataka,Hassan,Hassan Town PS,KA40936,Hassan District & Sessions Court,Dev Shetty,,,,
PAR,Non-Heinous,Chargesheet Filed,Karnataka,Belagavi,Belagavi District & Sessions Court,Police Station,Belagavi City PS,KA33644,Aditi Kulkarni,Sub-Inspector,Investigating Officer,1981-08-11,Male,O Positive,1,2015-10-07,310505948202301227,202301227,2023-03-19,"On 16-03-2023, a case of Burglary was reported at Belagavi City PS, Belagavi district.",2023-03-16T14:00:00,2023-03-16T19:00:00,2023-03-17T13:00:00,15.8799,74.4912,"Incident occurred near coordinates 15.8799, 74.4912 within jurisdiction of Belagavi City PS.",Property Crimes,Burglary,IPC,Indian Penal Code,IPC,457,Lurking house-trespass or house-breaking by night,1,1,Meena Kumar,68,Private Employee,Hindu,General,Female,Manish Kumar,29,Female,0,Deepak Nair,,Male,A1,1.0,2023-03-26T00:00:00,Karnataka,Belagavi,Belagavi City PS,KA33644,Belagavi District & Sessions Court,Deepak Nair,,2023-05-17T00:00:00,A,KA33644
Zero FIR,Non-Heinous,Report Beece (B-Report),Karnataka,Bagalkote,Bagalkote District & Sessions Court,Police Station,Bagalkote Town PS,KA94948,Gautam Bhat,Inspector,SHO,1979-11-03,Female,O Positive,1,2004-03-20,858948550202501228,202501228,2025-08-07,"On 04-08-2025, a case of Burglary was reported at Bagalkote Town PS, Bagalkote district.",2025-08-04T11:00:00,2025-08-04T14:00:00,2025-08-05T10:00:00,16.1285,75.6673,"Incident occurred near coordinates 16.1285, 75.6673 within jurisdiction of Bagalkote Town PS.",Property Crimes,Burglary,IPC,Indian Penal Code,IPC,457,Lurking house-trespass or house-breaking by night,1,1,Pooja Naik,69,Private Employee,Hindu,General,Transgender,Manish Bhat,25,Female,0,Rahul Reddy,44,Transgender,A1,1.0,2025-08-14T18:00:00,Karnataka,Bagalkote,Bagalkote Town PS,KA94948,Bagalkote District & Sessions Court,Rahul Reddy,,,,
UDR,Non-Heinous,Undetected,Karnataka,Vijayapura,Vijayapura District & Sessions Court,Police Station,Vijayapura Town PS,KA48507,Deepak Das,Constable,Investigating Officer,1970-12-08,Male,O Positive,1,2001-11-03,293013867202201229,202201229,2025-01-31,"On 26-01-2025, a case of Cheating was reported at Vijayapura Town PS, Vijayapura district.",2025-01-26T14:00:00,2025-01-26T22:00:00,2025-01-27T14:00:00,16.8899,75.7848,"Incident occurred near coordinates 16.8899, 75.7848 within jurisdiction of Vijayapura Town PS.",Financial Crime,Cheating,IPC,Indian Penal Code,IPC,420,Cheating and dishonestly inducing delivery of property,1,1,Hari Reddy,60,Private Employee,Hindu,General,Female,Vikram Patil,41,Male,0,Bhavya Nair,38,Female,A1,,,,,,,,,,,,
UDR,Non-Heinous,Report Beece (B-Report),Karnataka,Belagavi,Belagavi District & Sessions Court,Police Station,Belagavi City PS,KA37443,Vikram Reddy,Head Constable,Investigating Officer,1977-05-03,Female,AB Negative,0,2006-09-10,241348733202201230,202201230,2023-01-05,"On 03-01-2023, a case of Dark Web Crime was reported at Belagavi City PS, Belagavi district.",2023-01-03T01:00:00,2023-01-03T08:00:00,2023-01-03T09:00:00,15.8687,74.4247,"Incident occurred near coordinates 15.8687, 74.4247 within jurisdiction of Belagavi City PS.",Cyber Crime,Dark Web Crime,ITA,"Information Technology Act, 2000",IT Act,67,Publishing/transmitting obscene material electronically,1,1,Meena Singh,35,Private Employee,Hindu,General,Transgender,Deepak Joshi,23,Female,0,Isha Rao,45,Female,A1,1.0,2023-01-12T10:00:00,Karnataka,Belagavi,Belagavi City PS,KA37443,Belagavi District & Sessions Court,Isha Rao,,,,
Zero FIR,Non-Heinous,Undetected,Karnataka,Davangere,Davangere District & Sessions Court,Police Station,Davangere Extension PS,KA60902,Bhavya Kumar,Deputy Superintendent,Circle Inspector,1997-12-06,Male,AB Positive,0,2007-03-17,811393613202501231,202501231,2022-07-14,"On 10-07-2022, a case of Murder was reported at Davangere Extension PS, Davangere district.",2022-07-10T09:00:00,2022-07-10T13:00:00,2022-07-10T14:00:00,14.4637,75.8709,"Incident occurred near coordinates 14.4637, 75.8709 within jurisdiction of Davangere Extension PS.",Crimes Against Body,Murder,IPC,Indian Penal Code,IPC,302,Punishment for murder,1,1,Sunil Naik,22,Private Employee,Hindu,General,Male,Manish Pai,75,Female,0,Aditi Hegde,46,Male,A1,,,,,,,,,,,,
Zero FIR,Heinous,Undetected,Karnataka,Davangere,Davangere District & Sessions Court,Police Station,Davangere Extension PS,KA60902,Bhavya Kumar,Sub-Inspector,SHO,1971-07-12,Male,AB Negative,0,2008-03-22,811393613202501231,202501231,2022-07-14,"On 10-07-2022, a case of Murder was reported at Davangere Extension PS, Davangere district.",2022-07-10T09:00:00,2022-07-10T13:00:00,2022-07-10T14:00:00,14.4637,75.8709,"Incident occurred near coordinates 14.4637, 75.8709 within jurisdiction of Davangere Extension PS.",Crimes Against Body,Murder,IPC,Indian Penal Code,IPC,302,Punishment for murder,1,1,,,,,,,,,,0,Farhan Kulkarni,72,Male,A2,,,,,,,,,,,,
Zero FIR,Non-Heinous,Undetected,Karnataka,Davangere,Davangere District & Sessions Court,Police Station,Davangere Extension PS,KA60902,Bhavya Kumar,Sub-Inspector,Circle Inspector,1970-05-14,Male,AB Positive,0,2006-06-03,811393613202501231,202501231,2022-07-14,"On 10-07-2022, a case of Murder was reported at Davangere Extension PS, Davangere district.",2022-07-10T09:00:00,2022-07-10T13:00:00,2022-07-10T14:00:00,14.4637,75.8709,"Incident occurred near coordinates 14.4637, 75.8709 within jurisdiction of Davangere Extension PS.",Crimes Against Body,Murder,IPC,Indian Penal Code,IPC,302,Punishment for murder,1,1,,,,,,,,,,0,Divya Verma,62,Female,A3,,,,,,,,,,,,
PAR,Non-Heinous,Under Investigation,Karnataka,Kolar,Kolar District & Sessions Court,Police Station,Kolar Town PS,KA70384,Aarav Shetty,Constable,Circle Inspector,1987-08-22,Female,A Negative,0,2016-06-28,393255386202301232,202301232,2024-08-09,"On 04-08-2024, a case of Dark Web Crime was reported at Kolar Town PS, Kolar district.",2024-08-04T16:00:00,2024-08-04T20:00:00,2024-08-05T01:00:00,13.1843,78.196,"Incident occurred near coordinates 13.1843, 78.196 within jurisdiction of Kolar Town PS.",Cyber Crime,Dark Web Crime,ITA,"Information Technology Act, 2000",IT Act,67,Publishing/transmitting obscene material electronically,1,1,Manish Bhat,72,Private Employee,Hindu,General,Male,Meena Patil,67,Female,0,Vikram Bhat,51,Transgender,A1,1.0,2024-08-16T03:00:00,Karnataka,Kolar,Kolar Town PS,KA70384,Kolar District & Sessions Court,Vikram Bhat,,,,
PAR,Non-Heinous,Chargesheet Filed,Karnataka,Davangere,Davangere District & Sessions Court,Police Station,Davangere Extension PS,KA44399,Ananya Bhat,Constable,Circle Inspector,1989-06-11,Female,O Negative,1,2004-01-04,399834633202201233,202201233,2025-04-27,"On 25-04-2025, a case of Dark Web Crime was reported at Davangere Extension PS, Davangere district.",2025-04-25T17:00:00,2025-04-26T00:00:00,2025-04-25T20:00:00,14.4826,75.9148,"Incident occurred near coordinates 14.4826, 75.9148 within jurisdiction of Davangere Extension PS.",Cyber Crime,Dark Web Crime,ITA,"Information Technology Act, 2000",IT Act,67,Publishing/transmitting obscene material electronically,1,1,Isha Pai,32,Private Employee,Hindu,General,Transgender,Divya Naik,45,Female,0,Aarav Nair,27,Transgender,A1,1.0,2025-05-04T04:00:00,Karnataka,Davangere,Davangere Extension PS,KA44399,Davangere District & Sessions Court,Aarav Nair,Sunil Gowda,2025-05-18T04:00:00,A,KA44399
PAR,Heinous,Chargesheet Filed,Karnataka,Davangere,Davangere District & Sessions Court,Police Station,Davangere Extension PS,KA44399,Ananya Bhat,Inspector,SHO,1981-09-05,Female,O Negative,0,2006-04-11,399834633202201233,202201233,2025-04-27,"On 25-04-2025, a case of Dark Web Crime was reported at Davangere Extension PS, Davangere district.",2025-04-25T17:00:00,2025-04-26T00:00:00,2025-04-25T20:00:00,14.4826,75.9148,"Incident occurred near coordinates 14.4826, 75.9148 within jurisdiction of Davangere Extension PS.",Cyber Crime,Dark Web Crime,ITA,"Information Technology Act, 2000",IT Act,67,Publishing/transmitting obscene material electronically,1,1,,,,,,,,,,0,Sunil Gowda,73,Transgender,A2,,,,,,,,,,,,
UDR,Non-Heinous,Under Investigation,Karnataka,Mandya,Mandya District & Sessions Court,Police Station,Mandya Town PS,KA91228,Rahul Sharma,Head Constable,Investigating Officer,1995-02-28,Male,O Negative,0,2008-03-10,243653751202501234,202501234,2022-06-18,"On 17-06-2022, a case of Robbery was reported at Mandya Town PS, Mandya district.",2022-06-17T17:00:00,2022-06-17T21:00:00,2022-06-18T15:00:00,12.6012,76.8658,"Incident occurred near coordinates 12.6012, 76.8658 within jurisdiction of Mandya Town PS.",Property Crimes,Robbery,IPC,Indian Penal Code,IPC,392,Punishment for robbery,1,1,Tanvi Naik,37,Private Employee,Hindu,General,Male,Suresh Singh,61,Male,0,Meena Kamath,,Female,A1,1.0,2022-06-25T21:00:00,Karnataka,Mandya,Mandya Town PS,KA91228,Mandya District & Sessions Court,Meena Kamath,"Dev Kulkarni,Chirag Das",,,
UDR,Non-Heinous,Under Investigation,Karnataka,Mandya,Mandya District & Sessions Court,Police Station,Mandya Town PS,KA91228,Rahul Sharma,Deputy Superintendent,Station Writer,1994-05-22,Female,A Positive,0,2015-05-13,243653751202501234,202501234,2022-06-18,"On 17-06-2022, a case of Robbery was reported at Mandya Town PS, Mandya district.",2022-06-17T17:00:00,2022-06-17T21:00:00,2022-06-18T15:00:00,12.6012,76.8658,"Incident occurred near coordinates 12.6012, 76.8658 within jurisdiction of Mandya Town PS.",Property Crimes,Robbery,IPC,Indian Penal Code,IPC,392,Punishment for robbery,1,1,,,,,,,,,,0,Dev Kulkarni,,Transgender,A2,,,,,,,,,,,,
UDR,Heinous,Under Investigation,Karnataka,Mandya,Mandya District & Sessions Court,Police Station,Mandya Town PS,KA91228,Rahul Sharma,Inspector,SHO,1996-04-11,Female,A Positive,0,2004-10-08,243653751202501234,202501234,2022-06-18,"On 17-06-2022, a case of Robbery was reported at Mandya Town PS, Mandya district.",2022-06-17T17:00:00,2022-06-17T21:00:00,2022-06-18T15:00:00,12.6012,76.8658,"Incident occurred near coordinates 12.6012, 76.8658 within jurisdiction of Mandya Town PS.",Property Crimes,Robbery,IPC,Indian Penal Code,IPC,392,Punishment for robbery,1,1,,,,,,,,,,0,Chirag Das,,Female,A3,,,,,,,,,,,,
Zero FIR,Non-Heinous,Under Investigation,Karnataka,Tumakuru,Tumakuru District & Sessions Court,Police Station,Tumakuru Town PS,KA55903,Kiran Gowda,Deputy Superintendent,SHO,1972-06-09,Female,B Negative,1,2017-08-13,825322938202301235,202301235,2023-07-25,"On 21-07-2023, a case of Murder was reported at Tumakuru Town PS, Tumakuru district.",2023-07-21T07:00:00,2023-07-21T12:00:00,2023-07-21T17:00:00,13.3909,77.102,"Incident occurred near coordinates 13.3909, 77.102 within jurisdiction of Tumakuru Town PS.",Crimes Against Body,Murder,IPC,Indian Penal Code,IPC,302,Punishment for murder,1,1,Esha Pai,31,Private Employee,Hindu,General,Female,Pooja Patil,33,Transgender,0,Meena Nair,44,Female,A1,1.0,2023-08-01T15:00:00,Karnataka,Tumakuru,Tumakuru Town PS,KA55903,Tumakuru District & Sessions Court,Meena Nair,,,,
UDR,Non-Heinous,Chargesheet Filed,Karnataka,Hubballi-Dharwad,Dharwad District & Sessions Court,Police Station,Dharwad Town PS,KA17090,Manish Shetty,Inspector,SHO,1977-03-17,Female,A Negative,0,2011-06-12,225294606202501236,202501236,2022-07-11,"On 10-07-2022, a case of Money Laundering was reported at Dharwad Town PS, Hubballi-Dharwad district.",2022-07-10T04:00:00,2022-07-10T06:00:00,2022-07-10T10:00:00,15.4388,75.0966,"Incident occurred near coordinates 15.4388, 75.0966 within jurisdiction of Dharwad Town PS.",Financial Crime,Money Laundering,PMLA,"Prevention of Money Laundering Act, 2002",PMLA,3,Offence of money laundering,1,1,Deepak Shenoy,43,Private Employee,Hindu,General,Female,Isha Verma,44,Female,0,Kiran Verma,,Male,A1,1.0,2022-07-18T07:00:00,Karnataka,Hubballi-Dharwad,Dharwad Town PS,KA17090,Dharwad District & Sessions Court,Kiran Verma,Sanjay Shetty,2022-08-11T07:00:00,A,KA17090
UDR,Heinous,Chargesheet Filed,Karnataka,Hubballi-Dharwad,Dharwad District & Sessions Court,Police Station,Dharwad Town PS,KA17090,Manish Shetty,Inspector,Station Writer,1993-06-05,Female,O Positive,0,2017-11-05,225294606202501236,202501236,2022-07-11,"On 10-07-2022, a case of Money Laundering was reported at Dharwad Town PS, Hubballi-Dharwad district.",2022-07-10T04:00:00,2022-07-10T06:00:00,2022-07-10T10:00:00,15.4388,75.0966,"Incident occurred near coordinates 15.4388, 75.0966 within jurisdiction of Dharwad Town PS.",Financial Crime,Money Laundering,PMLA,"Prevention of Money Laundering Act, 2002",PMLA,3,Offence of money laundering,1,1,,,,,,,,,,0,Sanjay Shetty,,Male,A2,,,,,,,,,,,,
FIR,Heinous,Undetected,Karnataka,Mangaluru,Dakshina Kannada District & Sessions Court,Police Station,Mangaluru Town PS,KA58985,Divya Verma,Constable,Investigating Officer,1995-04-03,Male,A Positive,1,2008-05-17,182852521202601237,202601237,2023-09-25,"On 20-09-2023, a case of Cryptocurrency Crime was reported at Mangaluru Town PS, Mangaluru district.",2023-09-20T07:00:00,2023-09-20T10:00:00,2023-09-20T21:00:00,12.9475,74.8985,"Incident occurred near coordinates 12.9475, 74.8985 within jurisdiction of Mangaluru Town PS.",Cyber Crime,Cryptocurrency Crime,ITA,"Information Technology Act, 2000",IT Act,66D,Cheating by personation using a computer resource,1,1,Rajesh Naik,39,Private Employee,Hindu,General,Female,Chirag Patil,64,Male,0,Sanjay Joshi,,Transgender,A1,,,,,,,,,,,,
Zero FIR,Heinous,Report Beece (B-Report),Karnataka,Belagavi,Belagavi District & Sessions Court,Police Station,Belagavi City PS,KA47765,Siddharth Kamath,Sub-Inspector,Circle Inspector,1982-07-26,Female,O Positive,0,2002-04-16,843113663202301238,202301238,2022-04-07,"On 02-04-2022, a case of Money Laundering was reported at Belagavi City PS, Belagavi district.",2022-04-02T21:00:00,2022-04-03T05:00:00,2022-04-03T04:00:00,15.8537,74.4772,"Incident occurred near coordinates 15.8537, 74.4772 within jurisdiction of Belagavi City PS.",Financial Crime,Money Laundering,PMLA,"Prevention of Money Laundering Act, 2002",PMLA,3,Offence of money laundering,1,1,Isha Joshi,79,Private Employee,Hindu,General,Transgender,Tanvi Joshi,59,Female,0,Rajesh Deshmukh,30,Female,A1,1.0,2022-04-14T01:00:00,Karnataka,Belagavi,Belagavi City PS,KA47765,Belagavi District & Sessions Court,Rajesh Deshmukh,,,,
Zero FIR,Non-Heinous,Under Investigation,Karnataka,Mangaluru,Dakshina Kannada District & Sessions Court,Police Station,Mangaluru Town PS,KA78452,Meena Bhat,Inspector,Investigating Officer,1986-04-21,Female,B Positive,1,2004-09-19,839388947202401239,202401239,2025-01-26,"On 23-01-2025, a case of Murder was reported at Mangaluru Town PS, Mangaluru district.",2025-01-23T11:00:00,2025-01-23T19:00:00,2025-01-24T07:00:00,12.8546,74.9096,"Incident occurred near coordinates 12.8546, 74.9096 within jurisdiction of Mangaluru Town PS.",Crimes Against Body,Murder,IPC,Indian Penal Code,IPC,302,Punishment for murder,1,1,Abhishek Naik,75,Private Employee,Hindu,General,Male,Manish Rao,13,Transgender,0,Bhavya Sharma,,Female,A1,1.0,2025-02-02T16:00:00,Karnataka,Mangaluru,Mangaluru Town PS,KA78452,Dakshina Kannada District & Sessions Court,Bhavya Sharma,Vikram Das,,,
Zero FIR,Heinous,Under Investigation,Karnataka,Mangaluru,Dakshina Kannada District & Sessions Court,Police Station,Mangaluru Town PS,KA78452,Meena Bhat,Head Constable,Station Writer,1974-12-09,Male,A Positive,0,2000-01-15,839388947202401239,202401239,2025-01-26,"On 23-01-2025, a case of Murder was reported at Mangaluru Town PS, Mangaluru district.",2025-01-23T11:00:00,2025-01-23T19:00:00,2025-01-24T07:00:00,12.8546,74.9096,"Incident occurred near coordinates 12.8546, 74.9096 within jurisdiction of Mangaluru Town PS.",Crimes Against Body,Murder,IPC,Indian Penal Code,IPC,302,Punishment for murder,1,1,,,,,,,,,,0,Vikram Das,,Male,A2,,,,,,,,,,,,
FIR,Non-Heinous,Under Investigation,Karnataka,Chikkamagaluru,Chikkamagaluru District & Sessions Court,Police Station,Chikkamagaluru PS,KA71874,Abhishek Hegde,Constable,Station Writer,1978-04-11,Female,O Positive,1,2003-07-13,190295768202501240,202501240,2024-01-17,"On 11-01-2024, a case of Burglary was reported at Chikkamagaluru PS, Chikkamagaluru district.",2024-01-11T16:00:00,2024-01-11T23:00:00,2024-01-12T10:00:00,13.2826,75.8467,"Incident occurred near coordinates 13.2826, 75.8467 within jurisdiction of Chikkamagaluru PS.",Property Crimes,Burglary,IPC,Indian Penal Code,IPC,457,Lurking house-trespass or house-breaking by night,1,1,Rahul Naik,29,Private Employee,Hindu,General,Male,Meena Kumar,28,Female,0,Anil Sharma,46,Male,A1,1.0,2024-01-24T03:00:00,Karnataka,Chikkamagaluru,Chikkamagaluru PS,KA71874,Chikkamagaluru District & Sessions Court,Anil Sharma,,,,
UDR,Heinous,Chargesheet Filed,Karnataka,Chikkamagaluru,Chikkamagaluru District & Sessions Court,Police Station,Chikkamagaluru PS,KA29636,Kiran Naik,Inspector,Investigating Officer,1993-05-26,Male,O Negative,1,2011-02-25,287313466202201241,202201241,2022-04-12,"On 09-04-2022, a case of Cryptocurrency Crime was reported at Chikkamagaluru PS, Chikkamagaluru district.",2022-04-09T12:00:00,2022-04-09T13:00:00,2022-04-10T03:00:00,13.2802,75.7499,"Incident occurred near coordinates 13.2802, 75.7499 within jurisdiction of Chikkamagaluru PS.",Cyber Crime,Cryptocurrency Crime,ITA,"Information Technology Act, 2000",IT Act,66D,Cheating by personation using a computer resource,1,1,Tanvi Hegde,22,Private Employee,Hindu,General,Transgender,Dev Joshi,65,Transgender,0,Bhavya Reddy,73,Male,A1,1.0,2022-04-19T20:00:00,Karnataka,Chikkamagaluru,Chikkamagaluru PS,KA29636,Chikkamagaluru District & Sessions Court,Bhavya Reddy,Rahul Reddy,2022-05-19T20:00:00,C,KA29636
UDR,Heinous,Chargesheet Filed,Karnataka,Chikkamagaluru,Chikkamagaluru District & Sessions Court,Police Station,Chikkamagaluru PS,KA29636,Kiran Naik,Deputy Superintendent,SHO,1987-12-18,Male,O Positive,0,2014-12-17,287313466202201241,202201241,2022-04-12,"On 09-04-2022, a case of Cryptocurrency Crime was reported at Chikkamagaluru PS, Chikkamagaluru district.",2022-04-09T12:00:00,2022-04-09T13:00:00,2022-04-10T03:00:00,13.2802,75.7499,"Incident occurred near coordinates 13.2802, 75.7499 within jurisdiction of Chikkamagaluru PS.",Cyber Crime,Cryptocurrency Crime,ITA,"Information Technology Act, 2000",IT Act,66D,Cheating by personation using a computer resource,1,1,,,,,,,,,,0,Rahul Reddy,18,Transgender,A2,,,,,,,,,,,,
FIR,Heinous,Undetected,Karnataka,Bengaluru Rural,Bengaluru Rural District & Sessions Court,Police Station,Bengaluru Rural PS,KA80598,Tanvi Hegde,Constable,Investigating Officer,1985-05-03,Male,A Negative,0,2018-06-19,188669721202501242,202501242,2022-07-13,"On 09-07-2022, a case of Murder was reported at Bengaluru Rural PS, Bengaluru Rural district.",2022-07-09T17:00:00,2022-07-10T00:00:00,2022-07-09T19:00:00,13.3179,77.5522,"Incident occurred near coordinates 13.3179, 77.5522 within jurisdiction of Bengaluru Rural PS.",Crimes Against Body,Murder,IPC,Indian Penal Code,IPC,302,Punishment for murder,1,1,Isha Kumar,37,Private Employee,Hindu,General,Transgender,Abhishek Rao,52,Male,0,Bhavya Shenoy,,Male,A1,,,,,,,,,,,,
