ComplainantID,CaseMasterID,ComplainantName,AgeYear,OccupationID,ReligionID,CasteID,GenderID
1264,1264,Hema Bhat,58.0,,,,2
1265,1265,Champak Mani,18.0,,,,2
1266,1266,Anay Saran,73.0,,,,1
1267,1267,Gauri Issac,71.0,,,,2
1268,1268,Rajeshri Dixit,20.0,,,,2
1269,1269,Neha Sachdeva,33.0,,,,1
1270,1270,Chandresh Sekhon,64.0,,,,2
1271,1271,Dominic Nadig,74.0,,,,1
1272,1272,Jai Sachdeva,19.0,,,,2
1273,1273,Tarak Sundaram,21.0,,,,1
1274,1274,Owen Naidu,27.0,,,,2
1275,1275,Ekalinga Lalla,,,,,2
1276,1276,Yutika Sharma,54.0,,,,2
1277,1277,Aashi Chandran,52.0,,,,1
1278,1278,Lakshit Dyal,61.0,,,,2
1279,1279,David Bal,36.0,,,,1
1280,1280,Gavin Chad,55.0,,,,2
1281,1281,Aarna Chakrabarti,18.0,,,,2
1282,1282,Irya Chhabra,57.0,,,,2
1283,1283,Amaira Sethi,23.0,,,,2
1284,1284,Harsh Raju,47.0,,,,1
1285,1285,Rajata Devan,70.0,,,,2
1286,1286,Anthony Bhatnagar,,,,,1
1287,1287,Vaishnavi Reddy,33.0,,,,2
1288,1288,Yasti Chandra,26.0,,,,1
1289,1289,Eesha Balay,64.0,,,,1
1290,1290,Upma Sule,70.0,,,,2
1291,1291,Triya Dhillon,50.0,,,,2
1292,1292,Meera Puri,,,,,1
1293,1293,Advika Murthy,72.0,,,,2
1294,1294,Jalsa Koshy,,,,,2
1295,1295,Megha Johal,,,,,2
1296,1296,Laban Misra,26.0,,,,1
1297,1297,Radhika Sankar,40.0,,,,2
1298,1298,Saanvi Oak,30.0,,,,1
1299,1299,Pavani De,69.0,,,,2
1300,1300,Gaurika Palan,36.0,,,,1
1301,1301,Pratyush Seth,40.0,,,,2
1302,1302,Avni Chaudhry,53.0,,,,1
1303,1303,Abeer Yadav,65.0,,,,2
1304,1304,Rohan Buch,49.0,,,,2
1305,1305,Nilima Lall,57.0,,,,1
1306,1306,Veer Srinivas,28.0,,,,3
1307,1307,Triya Palla,,,,,2
1308,1308,Viraj Thakur,19.0,,,,1
1309,1309,Aachal Mody,,,,,2
1310,1310,Isaac Dey,55.0,,,,1
1311,1311,Xavier Memon,18.0,,,,2
1312,1312,Irya Arora,67.0,,,,1
1313,1313,Victor Nair,61.0,,,,1
1314,1314,Yashasvi Mangat,36.0,,,,1
1315,1315,Jagvi Lal,57.0,,,,2
1316,1316,Yadavi Vala,38.0,,,,1
1317,1317,Vasana Deol,26.0,,,,2
1318,1318,Lakshmi Krishnan,20.0,,,,1
1319,1319,Warinder Khanna,52.0,,,,1
1320,1320,Jairaj Basu,33.0,,,,2
1321,1321,Dev Vig,30.0,,,,1
1322,1322,Jairaj Apte,29.0,,,,1
1323,1323,David Keer,68.0,,,,2
1324,1324,Anya Sama,40.0,,,,2
1325,1325,Anay Shankar,35.0,,,,1
1326,1326,Agastya Ramaswamy,49.0,,,,2
1327,1327,Sanya Naik,36.0,,,,1
1328,1328,Jhalak Hayer,21.0,,,,1
1329,1329,Elijah Patla,72.0,,,,1
1330,1330,Warjas Date,62.0,,,,1
1331,1331,Farhan Ahluwalia,28.0,,,,2
1332,1332,Jacob Sharma,42.0,,,,2
1333,1333,George Rau,57.0,,,,2
1334,1334,Gaurika Vala,64.0,,,,2
1335,1335,Kashish Sunder,47.0,,,,2
1336,1336,Jeevika Taneja,65.0,,,,1
1337,1337,Nimrat Maharaj,37.0,,,,1
1338,1338,Zinal Varughese,49.0,,,,2
1339,1339,Dominic Bhargava,39.0,,,,2
1340,1340,Ubika Chopra,61.0,,,,2
1341,1341,Utkarsh Sastry,36.0,,,,1
1342,1342,Falak Memon,69.0,,,,2
1343,1343,Arya Sodhi,30.0,,,,1
1344,1344,Balendra Kuruvilla,37.0,,,,2
1345,1345,Ekapad Sidhu,58.0,,,,2
1346,1346,Geetika Doshi,48.0,,,,1
1347,1347,Sara Hari,61.0,,,,2
1348,1348,Ganga Natt,29.0,,,,2
1349,1349,Nathaniel Jha,,,,,2
1350,1350,Harsh Kaur,45.0,,,,1
1351,1351,Chatura Goel,66.0,,,,1
1352,1352,Fitan Deshmukh,,,,,1
1353,1353,Tanish Goswami,62.0,,,,2
1354,1354,Saanvi Halder,48.0,,,,2
1355,1355,Dominic Bava,56.0,,,,1
1356,1356,Jagat Aggarwal,49.0,,,,1
1357,1357,Jagrati Pal,73.0,,,,1
1358,1358,Ekavir Bandi,45.0,,,,2
1359,1359,Reva Sood,54.0,,,,1
1360,1360,Abhiram Kamdar,71.0,,,,1
1361,1361,Hitesh Sharaf,41.0,,,,1
1362,1362,Ekaraj Aurora,34.0,,,,2
1363,1363,Odika Uppal,44.0,,,,1
1364,1364,Laban Ahuja,29.0,,,,2
1365,1365,Gagan Garg,28.0,,,,1
1366,1366,Lohit Shankar,71.0,,,,1
1367,1367,Upkaar Ahuja,,,,,1
1368,1368,Ira Vohra,62.0,,,,1
1369,1369,Chandresh Nori,,,,,2
1370,1370,Yoshita Devi,55.0,,,,1
1371,1371,Veer Deshmukh,39.0,,,,1
1372,1372,Arya Kakar,35.0,,,,2
1373,1373,Jonathan Arya,,,,,2
1374,1374,Widisha Parmer,50.0,,,,2
1375,1375,Gautami Batta,19.0,,,,2
1376,1376,Tripti Parekh,51.0,,,,2
1377,1377,Neel Chakraborty,55.0,,,,1
1378,1378,Tejas Dar,39.0,,,,2
1379,1379,Nicholas Dora,30.0,,,,1
1380,1380,Omisha Ramaswamy,19.0,,,,1
1381,1381,Janaki Bhasin,31.0,,,,1
1382,1382,Ranbir Kar,20.0,,,,1
1383,1383,Lekha Desai,36.0,,,,1
1384,1384,Waida Chaudhari,,,,,1
1385,1385,Wriddhish Desai,,,,,1
1386,1386,Umang Korpal,49.0,,,,2
1387,1387,Unni Ramakrishnan,33.0,,,,2
1388,1388,Rajeshri Prabhakar,30.0,,,,1
1389,1389,Anthony Wason,,,,,1
1390,1390,Luke Naidu,67.0,,,,2
1391,1391,Pratyush Rajan,47.0,,,,2
1392,1392,Daksh Sethi,36.0,,,,2
1393,1393,Oliver Dhar,75.0,,,,1
1394,1394,Yashasvi Sharma,56.0,,,,1
1395,1395,Harita Divan,61.0,,,,3
1396,1396,Robert Sidhu,27.0,,,,1
1397,1397,Reva Yadav,19.0,,,,2
1398,1398,Aryan Doshi,,,,,2
1399,1399,Ubika Hayer,55.0,,,,1
1400,1400,Mitali Wadhwa,34.0,,,,1
1401,1401,Kritika Pal,66.0,,,,1
1402,1402,Vedhika Koshy,39.0,,,,1
1403,1403,Aarav Mani,58.0,,,,1
1404,1404,Upasna Ranganathan,49.0,,,,1
1405,1405,Widisha Dara,26.0,,,,2
1406,1406,Jeet Dugal,73.0,,,,2
1407,1407,Radhika Lala,,,,,2
1408,1408,Tarak Dua,74.0,,,,2
1409,1409,Qadim Nazareth,63.0,,,,2
1410,1410,Anya Cheema,29.0,,,,2
1411,1411,Ekiya Dixit,21.0,,,,2
1412,1412,Libni Bhatnagar,69.0,,,,2
1413,1413,Elijah Ghosh,74.0,,,,1
1414,1414,Hema Narayan,57.0,,,,2
1415,1415,Aadi Devan,68.0,,,,2
1416,1416,Gaurav Doctor,42.0,,,,1
1417,1417,Sudiksha Ravi,,,,,1
1418,1418,Qasim Deo,24.0,,,,1
1419,1419,Sarthak More,47.0,,,,2
1420,1420,Azaan Vala,,,,,1
1421,1421,Arjun Palla,,,,,2
1422,1422,Abhimanyu Bedi,29.0,,,,1
1423,1423,Radhika Taneja,32.0,,,,2
1424,1424,Pooja Bandi,,,,,2
1425,1425,Ucchal Sastry,55.0,,,,2
1426,1426,Unnati Anand,28.0,,,,1
1427,1427,Turvi Sachdev,46.0,,,,2
1428,1428,Gautami Ramaswamy,,,,,1
1429,1429,Damyanti Kurian,75.0,,,,1
1430,1430,Anya Seshadri,57.0,,,,1
1431,1431,Kabir Sood,40.0,,,,2
1432,1432,Caleb Srinivas,18.0,,,,1
1433,1433,Kamala Nayar,,,,,1
1434,1434,Samar Shenoy,45.0,,,,1
1435,1435,Farhan Kamdar,71.0,,,,1
1436,1436,Mekhala Rama,65.0,,,,2
1437,1437,Nikita Dugar,,,,,3
1438,1438,Charvi Kata,,,,,1
1439,1439,Chandresh Dua,46.0,,,,2
1440,1440,Raghav Barad,56.0,,,,2
1441,1441,Champak Gade,45.0,,,,1
1442,1442,Gayathri Dutta,41.0,,,,3
1443,1443,Anthony Kanda,,,,,1
1444,1444,Divya Krish,,,,,2
1445,1445,Karan Batra,28.0,,,,2
1446,1446,Nicholas Gade,42.0,,,,2
1447,1447,Vamakshi Tandon,34.0,,,,1
1448,1448,Libni Parsa,70.0,,,,1
1449,1449,Pranit Dugal,20.0,,,,3
1450,1450,Raghav Seth,72.0,,,,2
1451,1451,Hiral Sagar,29.0,,,,1
1452,1452,Wakeeta Chaudry,73.0,,,,3
1453,1453,Isaiah Prashad,68.0,,,,2
1454,1454,Chasmum Savant,34.0,,,,2
1455,1455,Ekbal Munshi,34.0,,,,2
1456,1456,Oeshi Kaul,23.0,,,,2
1457,1457,Anay Sahota,58.0,,,,1
1458,1458,Bhavika Dada,57.0,,,,1
1459,1459,Rajata Konda,38.0,,,,2
1460,1460,Harinakshi Chatterjee,20.0,,,,2
1461,1461,Udarsh Dugar,51.0,,,,1
1462,1462,Kashish Minhas,,,,,2
1463,1463,Neelima Misra,53.0,,,,2
1464,1464,Lipika Goel,69.0,,,,1
1465,1465,Chaman Gole,56.0,,,,1
1466,1466,Urishilla Sekhon,57.0,,,,2
1467,1467,Indrajit Bahri,46.0,,,,1
1468,1468,Ijaya Hegde,19.0,,,,2
1469,1469,David Bhasin,55.0,,,,2
1470,1470,Yagnesh Karan,59.0,,,,2
1471,1471,Nikita Chacko,29.0,,,,1
1472,1472,Yug Saraf,62.0,,,,2
1473,1473,Ikshita Grover,53.0,,,,2
1474,1474,Kamala Ganesh,74.0,,,,2
1475,1475,Triveni Thakur,46.0,,,,2
1476,1476,Pranav Badal,73.0,,,,1
1477,1477,Hemal Nanda,29.0,,,,2
1478,1478,Arin Saxena,69.0,,,,2
1479,1479,Indira Mane,35.0,,,,2
1480,1480,Lajita Master,54.0,,,,1
1481,1481,Bimala Bhat,49.0,,,,2
1482,1482,Timothy Acharya,29.0,,,,2
1483,1483,Akshay Dixit,64.0,,,,2
1484,1484,Harsh Parekh,36.0,,,,1
1485,1485,Rachana Sen,,,,,2
1486,1486,Neel Sachdeva,36.0,,,,1
1487,1487,Champak Kashyap,32.0,,,,1
1488,1488,Jackson Naik,41.0,,,,1
1489,1489,Ayushman Kuruvilla,,,,,2
1490,1490,Eta Garde,26.0,,,,2
1491,1491,Harsh Ganesan,19.0,,,,1
1492,1492,Ekansh Sodhi,42.0,,,,2
1493,1493,Hiral Dey,,,,,1
1494,1494,Janani Morar,27.0,,,,1
1495,1495,Ishanvi Dhaliwal,,,,,2
1496,1496,Ryan Lad,44.0,,,,1
1497,1497,Teerth Sama,21.0,,,,2
1498,1498,Aditya Mangal,34.0,,,,1
1499,1499,Upkaar Subramanian,32.0,,,,2
1500,1500,Lakshmi Taneja,59.0,,,,2
1501,1501,Dayita Kapur,,,,,1
1502,1502,Harita Ben,70.0,,,,1
1503,1503,Harini Gade,29.0,,,,2
1504,1504,Chaitaly Ramakrishnan,53.0,,,,2
1505,1505,Ridhi Shere,71.0,,,,2
1506,1506,Akshay Narasimhan,20.0,,,,2
1507,1507,Teerth Balan,39.0,,,,2
1508,1508,Vyanjana Yohannan,62.0,,,,1
1509,1509,Kamala Mutti,54.0,,,,2
1510,1510,Dhriti Thaman,58.0,,,,1
1511,1511,Anmol Dara,56.0,,,,2
1512,1512,Yagnesh Sandhu,18.0,,,,2
1513,1513,Darsh Deshmukh,,,,,1
1514,1514,Farhan Kalla,27.0,,,,1
1515,1515,Ekanta Sani,33.0,,,,2
1516,1516,Vinaya Grewal,37.0,,,,2
1517,1517,Maya Basak,73.0,,,,1
1518,1518,Ayaan Dutt,75.0,,,,3
1519,1519,Ekapad Sachar,62.0,,,,2
1520,1520,Chandani Rout,36.0,,,,3
1521,1521,Krishna Swaminathan,61.0,,,,2
1522,1522,Edhitha Kakar,40.0,,,,3
1523,1523,Aarush Ghose,28.0,,,,3
1524,1524,Laban Swaminathan,,,,,2
1525,1525,Upma Savant,26.0,,,,2
1526,1526,Vaishnavi Sengupta,62.0,,,,1
1527,1527,Ikshita Hans,54.0,,,,1
1528,1528,Adweta Bir,74.0,,,,2
1529,1529,Krish Amble,38.0,,,,2
1530,1530,Harish Kale,28.0,,,,3
1531,1531,Ayaan Soman,25.0,,,,3
1532,1532,Bimala Atwal,33.0,,,,2
1533,1533,Balendra Hans,26.0,,,,1
1534,1534,Manthan Rastogi,61.0,,,,1
1535,1535,Ronith Rout,,,,,1
1536,1536,Advik Bal,45.0,,,,2
1537,1537,Onveer Dyal,46.0,,,,2
1538,1538,Lucky Grewal,48.0,,,,3
1539,1539,Ekapad Som,,,,,1
1540,1540,Maanav Kar,25.0,,,,2
1541,1541,Anamika Butala,25.0,,,,1
1542,1542,Keya Bajaj,32.0,,,,1
1543,1543,Farhan Shroff,25.0,,,,1
1544,1544,Onkar Sani,25.0,,,,2
1545,1545,Tanish Sheth,21.0,,,,1
1546,1546,Arjun Vaidya,53.0,,,,1
1547,1547,Netra Wadhwa,52.0,,,,1
1548,1548,Anamika Sen,39.0,,,,2
1549,1549,Eiravati Mahal,64.0,,,,1
1550,1550,Aarav Joshi,69.0,,,,1
1551,1551,Jairaj Krishnan,31.0,,,,3
1552,1552,Wahab Dewan,33.0,,,,1
1553,1553,Gayathri Mital,50.0,,,,2
1554,1554,Chandresh Bajaj,22.0,,,,1
1555,1555,Sanaya Butala,75.0,,,,2
1556,1556,Janani Jani,70.0,,,,2
1557,1557,Bhanumati Mahajan,75.0,,,,1
1558,1558,Liam Zacharia,41.0,,,,2
1559,1559,Bhavya Agarwal,66.0,,,,1
1560,1560,Laban Sibal,,,,,2
1561,1561,Nathaniel Chandra,62.0,,,,2
1562,1562,Bhavini Rao,70.0,,,,1
1563,1563,Joshua Kibe,41.0,,,,1
1564,1564,Indali Chakraborty,71.0,,,,2
1565,1565,Aarna Muni,51.0,,,,2
1566,1566,Gaurangi Khalsa,49.0,,,,3
1567,1567,Aashi Keer,,,,,1
1568,1568,Nihal Nadkarni,26.0,,,,1
1569,1569,Lila Panchal,,,,,1
1570,1570,Riya Uppal,24.0,,,,2
1571,1571,Balhaar Sachar,33.0,,,,2
1572,1572,Damyanti Saini,33.0,,,,2
1573,1573,Ishanvi Kunda,33.0,,,,1
1574,1574,Pushti Kaur,29.0,,,,2
1575,1575,Nidhi Ravel,,,,,1
1576,1576,Fitan Grewal,,,,,1
1577,1577,Aayush Khatri,73.0,,,,1
1578,1578,Henry Sekhon,50.0,,,,1
1579,1579,Chameli Soman,69.0,,,,1
1580,1580,Chakradev Cheema,18.0,,,,1
1581,1581,Faraj Jha,58.0,,,,1
1582,1582,Urmi Ganesan,56.0,,,,3
1583,1583,Hitesh Sandhu,55.0,,,,1
1584,1584,Vedhika Nigam,68.0,,,,1
1585,1585,Indira Shroff,24.0,,,,2
1586,1586,Tanay Rana,,,,,1
1587,1587,Mitali Sodhi,40.0,,,,2
1588,1588,Gaurav Nagy,46.0,,,,1
1589,1589,Teerth Hora,,,,,1
1590,1590,Laksh Mani,72.0,,,,2
1591,1591,Hredhaan Sandal,37.0,,,,2
1592,1592,Jyoti Bobal,47.0,,,,1
1593,1593,Vihaan Narayan,41.0,,,,2
1594,1594,Jagat Majumdar,29.0,,,,1
1595,1595,Yatin Nazareth,46.0,,,,2
1596,1596,Guneet Desai,40.0,,,,1
1597,1597,Leela Bahl,52.0,,,,1
1598,1598,Turvi Sidhu,66.0,,,,2
1599,1599,Triveni Jani,,,,,1
1600,1600,Guneet Sur,,,,,2
1601,1601,Tripti Golla,53.0,,,,3
1602,1602,Chakradev Sen,,,,,1
1603,1603,Ekansh Jhaveri,49.0,,,,2
1604,1604,Niharika Balan,68.0,,,,2
1605,1605,Gaurika Prabhakar,40.0,,,,2
1606,1606,Fiyaz Narang,66.0,,,,2
1607,1607,Xalak Nori,18.0,,,,1
1608,1608,Vansha Kade,34.0,,,,1
1609,1609,Ucchal Prabhakar,29.0,,,,1
1610,1610,Amrita Raval,33.0,,,,1
1611,1611,Sarthak Gola,46.0,,,,1
1612,1612,Qarin Rao,,,,,1
1613,1613,Hema Apte,37.0,,,,1
1614,1614,Qadim Kulkarni,,,,,1
1615,1615,Sachi Sant,30.0,,,,2
1616,1616,Inaya Nair,,,,,2
1617,1617,Pranit Zachariah,46.0,,,,1
1618,1618,Chanchal Sanghvi,39.0,,,,1
1619,1619,Arin Sethi,42.0,,,,1
1620,1620,Januja Sachar,54.0,,,,1
1621,1621,Noah Grewal,,,,,2
1622,1622,Yug Jhaveri,,,,,1
1623,1623,Upkaar Nazareth,18.0,,,,1
1624,1624,Pooja Deo,,,,,1
1625,1625,Maya Munshi,63.0,,,,2
1626,1626,Alexander Rajagopalan,72.0,,,,2
1627,1627,Sanya Borra,,,,,1
1628,1628,Lucky Bal,55.0,,,,2
1629,1629,Amruta Murty,31.0,,,,1
1630,1630,Isha Anne,24.0,,,,1
1631,1631,Zansi Sathe,39.0,,,,2
1632,1632,Zayan Deep,64.0,,,,3
1633,1633,Rushil Joshi,38.0,,,,1
1634,1634,Noah Oak,37.0,,,,1
1635,1635,Onveer Nagi,,,,,1
1636,1636,Mitali Subramaniam,,,,,1
1637,1637,Qadim Pandit,,,,,1
1638,1638,Gautam Gara,72.0,,,,3
1639,1639,Agastya Sahni,62.0,,,,1
1640,1640,Charles Patel,,,,,2
1641,1641,Anirudh Kata,35.0,,,,2
1642,1642,Gabriel Kapadia,26.0,,,,1
1643,1643,Ekani Ratta,44.0,,,,1
1644,1644,Tejas Vora,31.0,,,,2
1645,1645,Gautam Saxena,56.0,,,,2
1646,1646,Barkha Chander,19.0,,,,2
1647,1647,Ucchal Singhal,48.0,,,,1
1648,1648,Ekaraj Solanki,45.0,,,,3
1649,1649,Qadim Barman,66.0,,,,1
1650,1650,Yachana Ramachandran,45.0,,,,2
1651,1651,Omya Barman,40.0,,,,2
1652,1652,Arya Keer,67.0,,,,2
1653,1653,Charan Randhawa,34.0,,,,1
1654,1654,Vivaan Raval,67.0,,,,1
1655,1655,Vaishnavi Ganesan,58.0,,,,1
1656,1656,Priya Bandi,73.0,,,,1
1657,1657,Yashodhara Korpal,55.0,,,,1
1658,1658,Avni Bumb,55.0,,,,2
1659,1659,Lakshit Dewan,22.0,,,,2
1660,1660,Mahika Jha,46.0,,,,1
1661,1661,Nathaniel Swaminathan,66.0,,,,1
1662,1662,Gautam Shankar,62.0,,,,2
1663,1663,Wahab Chahal,46.0,,,,2
1664,1664,Lajita Gola,32.0,,,,1
1665,1665,Anita Kata,32.0,,,,1
1666,1666,Charles Chauhan,53.0,,,,3
1667,1667,Saumya Batra,26.0,,,,2
1668,1668,Sanaya Bava,46.0,,,,2
1669,1669,Nathaniel Ratti,19.0,,,,2
1670,1670,Ayushman Bahl,,,,,1
1671,1671,Aarnav Sampath,64.0,,,,1
1672,1672,Kevin Aurora,,,,,2
1673,1673,Aishani Mand,73.0,,,,2
1674,1674,Kashvi Kale,62.0,,,,2
1675,1675,Daniel Krish,24.0,,,,2
1676,1676,Tristan Sandal,65.0,,,,2
1677,1677,Xavier Ratta,61.0,,,,1
1678,1678,Max Hora,60.0,,,,1
1679,1679,Nikita Mander,70.0,,,,2
1680,1680,Chandresh Kunda,70.0,,,,2
1681,1681,Leena Saha,,,,,1
1682,1682,Mugdha Varma,26.0,,,,2
1683,1683,Charvi Dara,73.0,,,,2
1684,1684,Frado Dubey,73.0,,,,2
1685,1685,Mohini Din,,,,,1
1686,1686,Falak Rajagopal,62.0,,,,1
1687,1687,Vivaan Nayar,,,,,1
1688,1688,Nandini Dass,59.0,,,,2
1689,1689,Saumya Rege,63.0,,,,2
1690,1690,Aarini Dara,46.0,,,,1
1691,1691,Nidhi Chatterjee,51.0,,,,1
1692,1692,David Kara,67.0,,,,2
1693,1693,Banjeet Gupta,,,,,1
1694,1694,Aadi Madan,50.0,,,,2
1695,1695,Divya Bhatti,45.0,,,,1
1696,1696,Bahadurjit Parikh,46.0,,,,1
1697,1697,Aadhya Bansal,64.0,,,,2
1698,1698,Girish Nagi,,,,,1
1699,1699,Urvashi Agate,69.0,,,,2
1700,1700,Devika Dalal,36.0,,,,3
1701,1701,Shaurya Raja,57.0,,,,2
1702,1702,Advik Doshi,24.0,,,,2
1703,1703,Ranveer Sidhu,50.0,,,,1
1704,1704,George Zachariah,29.0,,,,2
1705,1705,Kritika Chaudhry,24.0,,,,1
1706,1706,Neha Bali,27.0,,,,2
1707,1707,Dakshesh Wali,,,,,1
1708,1708,Nikita Gole,21.0,,,,2
1709,1709,Charvi Babu,57.0,,,,2
1710,1710,Zansi Rattan,46.0,,,,3
1711,1711,Kai Wali,,,,,2
1712,1712,Daniel Khalsa,25.0,,,,2
1713,1713,Vihaan Choudhury,65.0,,,,2
1714,1714,Chakrika Nagy,64.0,,,,2
1715,1715,Bhavika Narayan,22.0,,,,2
1716,1716,Oliver Prabhakar,26.0,,,,2
1717,1717,Azaan Sem,25.0,,,,1
1718,1718,Avi Bobal,,,,,2
1719,1719,Diya Sampath,70.0,,,,1
1720,1720,Eta Mohanty,49.0,,,,1
1721,1721,Chatura Nagar,,,,,1
1722,1722,Tanish Sanghvi,49.0,,,,1
1723,1723,Abhimanyu Prasad,,,,,2
1724,1724,Harish Grewal,28.0,,,,2
1725,1725,Nidhi Mann,58.0,,,,1
1726,1726,Rachit Kuruvilla,64.0,,,,2
1727,1727,William Gopal,22.0,,,,1
1728,1728,Falguni Luthra,23.0,,,,1
1729,1729,Jeet Balan,69.0,,,,1
1730,1730,Unni Kamdar,26.0,,,,2
1731,1731,Vanya Bala,47.0,,,,2
1732,1732,Omkaar Thakur,43.0,,,,2
1733,1733,Chatresh Deo,,,,,2
1734,1734,Priya Setty,68.0,,,,2
1735,1735,Ekavir Mandal,69.0,,,,1
1736,1736,Vedhika Mall,63.0,,,,2
1737,1737,Luke Saha,55.0,,,,2
1738,1738,Hemang Narayan,48.0,,,,1
1739,1739,Nihal Devan,59.0,,,,1
1740,1740,Mitali Shenoy,56.0,,,,1
1741,1741,Bina Bir,40.0,,,,2
1742,1742,Nandini Mohan,38.0,,,,1
1743,1743,Sachi Luthra,64.0,,,,2
1744,1744,Daniel Dhaliwal,,,,,3
1745,1745,Omya Naidu,32.0,,,,2
1746,1746,Harish Gera,31.0,,,,2
1747,1747,Geetika Verma,26.0,,,,1
1748,1748,Ekta Chhabra,71.0,,,,1
1749,1749,Chaman Ahluwalia,66.0,,,,2
1750,1750,Devansh Sethi,69.0,,,,2
1751,1751,Mitesh Kala,,,,,1
1752,1752,Simon Luthra,47.0,,,,1
1753,1753,Janani Ramachandran,68.0,,,,2
1754,1754,Ekanta Tara,23.0,,,,2
1755,1755,Logan Natarajan,60.0,,,,1
1756,1756,Utkarsh Char,37.0,,,,2
1757,1757,Ekalinga Varghese,47.0,,,,2
1758,1758,Yoshita Malhotra,33.0,,,,1
1759,1759,Ati Gandhi,18.0,,,,2
1760,1760,Leena Rau,22.0,,,,2
1761,1761,Janaki Oak,40.0,,,,1
1762,1762,Onveer Kari,,,,,1
1763,1763,Ekavir Saxena,58.0,,,,2
1764,1764,Oliver Ravel,,,,,2
1765,1765,Mohini Buch,67.0,,,,1
1766,1766,Avi Suresh,41.0,,,,2
1767,1767,Manan Dhawan,44.0,,,,2
1768,1768,Vritti Narang,48.0,,,,2
1769,1769,Ekantika Narayan,33.0,,,,2
1770,1770,Girik Vohra,,,,,3
1771,1771,Henry Bose,44.0,,,,1
1772,1772,Rushil Rattan,31.0,,,,1
1773,1773,Lucky Kata,,,,,1
1774,1774,Nisha Solanki,66.0,,,,2
1775,1775,Dominic Sankaran,63.0,,,,1
1776,1776,Jasmit Sethi,55.0,,,,2
1777,1777,Gaurang Narula,74.0,,,,1
1778,1778,Ekapad Palan,55.0,,,,1
1779,1779,Charita Manne,,,,,1
1780,1780,Vidhi Loyal,55.0,,,,1
1781,1781,Ekbal Mangat,41.0,,,,1
1782,1782,Bhavya Khurana,42.0,,,,1
1783,1783,Ojasvi Purohit,33.0,,,,1
1784,1784,Arunima Ghosh,62.0,,,,2
1785,1785,Elijah Joshi,41.0,,,,2
1786,1786,Ekbal Narang,32.0,,,,2
1787,1787,Avi Gala,40.0,,,,1
1788,1788,Imaran Rajagopal,28.0,,,,2
1789,1789,Nakul Goswami,20.0,,,,2
1790,1790,Pranit Walla,53.0,,,,2
1791,1791,Zayyan Patel,42.0,,,,1
1792,1792,Ishwar Lad,32.0,,,,1
1793,1793,Abhiram Mann,69.0,,,,2
1794,1794,Pavani Chandran,40.0,,,,2
1795,1795,Yagnesh Chada,33.0,,,,1
1796,1796,Veer Sant,42.0,,,,2
1797,1797,Tanmayi Chatterjee,66.0,,,,1
1798,1798,Niharika Agate,30.0,,,,2
1799,1799,Praneel Hayre,74.0,,,,1
1800,1800,Gautami Nayak,42.0,,,,1
1801,1801,Faqid Kunda,56.0,,,,2
1802,1802,Ekaja Kata,58.0,,,,2
1803,1803,Shaurya Kapoor,49.0,,,,1
1804,1804,Jackson Kala,47.0,,,,2
1805,1805,Jonathan Kalita,32.0,,,,1
1806,1806,Priya Ahluwalia,43.0,,,,3
1807,1807,Owen Bhagat,58.0,,,,1
1808,1808,Jalsa Goel,66.0,,,,1
1809,1809,Leela Raval,58.0,,,,1
1810,1810,Omaja Saha,,,,,3
1811,1811,Meera Saraf,27.0,,,,1
1812,1812,Samaksh Rama,34.0,,,,1
1813,1813,Anika Kala,26.0,,,,2
1814,1814,Chaman Singhal,52.0,,,,1
1815,1815,Harrison Ramesh,43.0,,,,1
1816,1816,Ladli Bhargava,74.0,,,,1
1817,1817,Vasatika Bahl,73.0,,,,2
1818,1818,Bhavika Rao,27.0,,,,2
1819,1819,Maanas Gala,43.0,,,,1
1820,1820,Triveni Dewan,34.0,,,,2
1821,1821,Imaran Golla,51.0,,,,1
1822,1822,Atharv Sabharwal,,,,,2
1823,1823,Inaya Bala,,,,,2
1824,1824,Anita Kale,73.0,,,,2
1825,1825,Baghyawati Bath,,,,,1
1826,1826,Advaith Mandal,51.0,,,,1
1827,1827,Omisha Sahni,19.0,,,,1
1828,1828,Chasmum Lal,48.0,,,,2
1829,1829,Darsh Sridhar,74.0,,,,2
1830,1830,Samar Deshmukh,51.0,,,,2
1831,1831,Chandani Nadig,50.0,,,,2
1832,1832,Priya Guha,26.0,,,,1
1833,1833,Jagat Pall,42.0,,,,1
1834,1834,Hemangini Nazareth,69.0,,,,1
1835,1835,Liam Patla,33.0,,,,2
1836,1836,Yashawini Kant,45.0,,,,2
1837,1837,Ijaya Ratti,45.0,,,,1
1838,1838,Atharv Lad,,,,,2
1839,1839,Abdul Radhakrishnan,59.0,,,,1
1840,1840,Lohit Amble,21.0,,,,2
1841,1841,Bhanumati Arya,37.0,,,,1
1842,1842,Sneha D’Alia,40.0,,,,2
1843,1843,Karan Amble,35.0,,,,1
1844,1844,Anay Bora,39.0,,,,2
1845,1845,Yashvi Chandran,71.0,,,,2
1846,1846,Lekha Kapadia,53.0,,,,2
1847,1847,Kashish Mohan,28.0,,,,2
1848,1848,Chanchal Parmer,65.0,,,,1
1849,1849,Tripti Khosla,71.0,,,,2
1850,1850,Chandani Bhardwaj,29.0,,,,2
1851,1851,Pranit Naidu,45.0,,,,2
1852,1852,Azad Mahal,31.0,,,,2
1853,1853,Yatin Rao,73.0,,,,3
